gene,rank,final_score,tsi_norm,pocket_norm,ldt_norm,ldt_score,n_pockets,n_nucleophiles,top_res_type,uniprot_id,tumor_median_log2,tumor_positive_rate,depmap_score,depmap_label,mean_plddt,plddt_below_70,plddt_below_50,enhanced_score,enhanced_rank,composite_primary,rank_primary,pu_score_v2,pu_score_v2_rank,maxITSI,best_cancer_ind,FC_best,P_tumor_best,pu_score_v3,pu_score_fused,pu_rank_fused,known_target,pu_score_v6,pu_rank_v6,bag_sd_v6,label,pu_score_v2b,pu_score_v4,pu_score_v5,pu_score_v5w,pu_score_v5w_fused,pu_rank_v5,bag_sd_v5,hpa_tumor_level_max,n_cancers_med_high,n_glyco_EC,geo_max_itsi,n_geo_itsi_pos,geo_max_fc,best_cancer,best_log2tpm,n_cancers_positive,enhanced_score_v2,rank_v2,eas,ntrs,risk_level,ctgov_n_trials,ctgov_max_phase,p2rank_top_score,p2rank_top_prob,p2rank_n_pockets,p2rank_filt_top_prob,p2rank_filt_n_pockets,purity_corr_max,high_purity_fc_shift,maxitsi_purityadj,expr_cv_median,tier,cohort,subsystem,failure_note
APCDD1,722,0.2380071437671723,0.2100840334369042,0.1014455163688122,0.4117995849392232,0.006945,26,16,LYS,Q8J025,3.358,0.928,0.1541646893976433,Non-essential,81.8,21.2,17.7,0.2956406870299253,685,0.2857129628483659,659,0.5574018457958911,604,0.9336,Cholangiocarcinoma,5.346,0.972,0.7283459680028778,0.8474919093851132,378,0,0.6891002286225929,338,0.1904382980757861,0,0.4919381373608697,0.4839433825169055,0.54766870879582,0.5903725573963072,1628.0,715,0.2543049157169459,,0.0,3,2.0556,1.0,2.284,,,,0.3489700286208331,630,0.5,,,,,27.41,0.92,3.0,,,0.0752,0.266,0.952,2.1394,,,solid,
OR52W1,917,0.2204479266600141,0.2605042014617612,0.0626727819073224,0.3248147050103765,0.005478,11,10,LYS,Q6IF63,-9.966,0.0,-0.1108637786042823,Non-essential,87.8,7.5,3.4,0.2955483422410411,686,0.2836819813364072,684,0.082421184010764,2175,0.0,AML,5.672,0.0,0.0441996786234705,0.1278317152103559,2157,0,0.0514652306721076,2050,0.0664397384349234,0,0.0941297532774505,0.0608727551599576,0.0505934370881287,0.0669067254754306,369.5,2117,0.0491097837516303,,0.0,1,0.159,0.0,0.45,,,,0.3501235477489801,607,0.5,,,,,37.37,0.958,1.0,,,0.1116,0.258,0.0,,,,solid,
CD274,825,0.2295986197149011,0.2773109241367135,0.0083884232168274,0.387192410317225,0.00653,6,4,LYS,Q9NZQ7,0.783,0.681,0.1835860557957301,Non-essential,88.3,15.5,1.7,0.2954540318313629,687,0.2808734529922042,719,0.1987773700544018,1981,0.4534,Thymoma,2.587,0.992,0.1671195869825053,0.209546925566343,1955,1,0.5932117672609742,559,0.0549682657453012,1,0.2757768860119018,0.3123847615419399,0.3671716345299401,0.4481213056843513,974.0,1305,0.07286258076271,3.0,7.0,4,0.0274,0.0,0.165,,,,0.3479438977409889,647,0.5,,,2.0,imaging only / historical,,,0.0,,,0.002,0.121,0.4706,2.0704,tier2,new v4,solid,
GPR149,174,0.2919737614762153,0.2605042014617612,0.1746765775739364,0.4512303587310998,0.00761,23,23,LYS,Q86SP6,-9.966,0.011,-0.0467882548384236,Non-essential,54.0,67.2,60.7,0.2954532045878754,688,0.2891870334665722,613,0.2990350709450874,1694,0.2647,Lung Squamous,4.392,0.085,0.1504743677970518,0.2548543689320388,1843,0,0.0407602883325531,2101,0.0438354776989587,0,0.1807337803702167,0.0649007001022606,0.0862895502247536,0.0742362554173784,457.5,1993,0.1012537145937518,3.0,13.0,3,0.0,0.0,0.13,,,,0.3381074376264475,817,0.5,,,,,5.49,0.262,0.0,,,0.176,0.933,0.4671,,,,solid,
GPR180,780,0.2337351139514468,0.2941176468116659,0.2227739996836944,0.1641861844055736,0.002769,16,21,LYS,Q86V85,1.171,0.895,0.0318412763628303,Non-essential,81.2,19.3,8.6,0.2953812224064001,689,0.2915199223905848,571,0.5742987639381587,552,0.47,AML,2.738,0.971,0.5970403352678871,0.7932847896440129,512,0,0.1499413807325889,1796,0.0858002519171214,0,0.5612800195012906,0.4077778782460032,0.3170936159294219,0.3813647482874319,1439.5,1452,0.1777168139987276,3.0,13.0,2,1.3342,3.0,1.334,,,,0.34662144852077,674,0.5,,,,,22.22,0.879,3.0,,,-0.0053,0.075,0.4626,0.8585,,,solid,
GRIA3,816,0.2306704739705111,0.2184873947743803,0.0377985133639095,0.4397865401719537,0.007417,43,9,LYS,P42263,-2.178,0.223,0.1093416686440584,Non-essential,83.6,15.5,7.4,0.2953668515549989,690,0.2822567772231943,702,0.2269098283620296,1916,0.4205,Sarcoma,3.99,0.567,0.2485531148859111,0.2629449838187702,1823,0,0.3185969081371125,1311,0.1701534854364988,0,0.3023459056634203,0.3403876386764803,0.3335286137695092,0.3616371403784408,885.0,1409,0.2026284558894744,0.0,0.0,5,5.1992,2.0,5.199,,,,0.3496388594007678,620,0.5,,,,,13.68,0.695,1.0,,,0.1863,0.387,0.5096,1.9575,,,solid,
OR4S1,960,0.2162626702591052,0.2605042014617612,0.0187189625177921,0.3548176697302104,0.005984,12,6,LYS,Q8NGB4,-9.966,0.0,-0.1385362550858526,Non-essential,88.8,4.2,1.3,0.295360628573617,691,0.2812965766995066,715,0.0284012643036757,2437,0.0,AML,0.0,0.0,0.0246621761517076,0.0129449838187701,2441,0,0.0391958897115852,2108,0.0488283748519306,0,0.0431724073255306,0.0507320507980986,0.0432553298163391,0.056492548514724,199.0,2176,0.0289145702927397,,0.0,1,0.3473,0.0,0.347,,,,0.3506333768150408,599,0.5,,,,,8.03,0.427,0.0,,,0.068,0.0,0.0,,,,solid,
SLC2A11,940,0.2181661603553645,0.2352941174493327,0.0819800727502767,0.3315149718351615,0.005591,20,13,LYS,Q9BYW1,3.128,0.991,-0.0356377657012426,Non-essential,88.5,5.6,4.8,0.2951267022536259,692,0.2842257058911398,676,0.2341670548571744,1895,0.2908,AML,1.645,1.0,0.247112081772269,0.2653721682847896,1817,0,0.1175279731402015,1864,0.1032817361983468,0,0.3216101022133063,0.2098435869193395,0.1536861229954964,0.2018276063393065,724.0,1881,0.1221567725001887,3.0,13.0,1,1.2411,2.0,1.241,,,,0.3509225382794209,595,0.5,,,,,31.85,0.941,1.0,,,0.4709,0.361,0.2877,0.5602,,,solid,
OR52N2,920,0.220291724232151,0.2605042014617612,0.0750782856239127,0.3118885265342425,0.00526,9,6,LYS,Q8NGI0,-9.966,0.005,0.0814975105010569,Non-essential,89.7,7.8,4.0,0.2951181735511552,693,0.2838720878323508,682,0.1500690969130517,2070,0.2267,AML,6.794,0.058,0.0370645991599209,0.1379449838187701,2132,0,0.0357433539166254,2124,0.031295686384335,0,0.1764067199741313,0.0791586400300639,0.0666024985351795,0.0752464817874786,456.0,2038,0.0919390971169551,,0.0,1,0.1278,0.0,0.128,,,,0.3497194127970713,614,0.5,,,,,35.05,0.952,1.0,,,0.0761,0.933,0.1764,,,,solid,
OR9Q1,865,0.225011055007251,0.2605042014617612,0.0164542147714692,0.3862436999703527,0.006514,15,3,LYS,Q8NGQ5,-9.966,0.0,0.0565690123318051,Non-essential,84.6,11.9,2.6,0.2949509491970719,694,0.2807736599356453,722,0.0362264073056359,2399,0.0,AML,0.0,0.0,0.024749095998224,0.0222491909385113,2418,0,0.0206361964299184,2340,0.0149052516363372,0,0.0503225112062723,0.0335492798041853,0.0303747981874787,0.0368801682822163,126.5,2364,0.0182128969285212,,0.0,1,0.0,0.0,0.0,,,,0.3487656333138047,635,0.5,,,,,11.98,0.634,1.0,,,0.1688,0.0,0.0,,,,solid,
MALRD1,510,0.2525771380889154,0.2436974787868088,0.1656745215878538,0.3513193003261191,0.005925,109,29,LYS,Q5VYJ5,-3.171,0.117,0.0764876016584924,Non-essential,71.3,34.6,13.1,0.2949425730538763,695,0.288226299133269,624,0.592521604033911,500,1.0941,AML,10.378,0.538,0.4216414034322813,0.6921521035598706,762,0,0.4660134813661826,891,0.2444672747034379,0,0.5734049319427074,0.3530899963273679,0.3782016749513225,0.4242494491442412,1524.5,1271,0.2063668012687676,3.0,15.0,4,0.9099,1.0,1.517,,,,0.3447231340794968,701,0.5,,,,,6.86,0.352,0.0,,,0.0446,0.669,0.9444,4.8399,,,solid,
PHEX,995,0.2138014574240262,0.2857142854741897,0.0227360430175549,0.3089831010969463,0.005211,44,6,LYS,P78562,-1.938,0.182,0.0613115907774113,Non-essential,94.3,3.1,1.6,0.2948297859445917,696,0.2809665880954694,718,0.2699879745716602,1790,0.5098,Sarcoma,5.647,0.361,0.2560402759757601,0.2928802588996764,1749,0,0.4733159126181527,873,0.2349023456106289,0,0.4366019065736595,0.3745573527621158,0.4508905079829851,0.5319764004010056,1404.0,1027,0.1848474938758255,,0.0,7,0.0089,0.0,0.979,,,,0.3496724001914476,616,0.5,,,,,20.7,0.86,1.0,,,0.2479,1.147,0.9166,2.2599,,,solid,
OR4S2,948,0.2174839594700804,0.2605042014617612,0.0160303653329115,0.361577230951675,0.006098,12,6,LYS,Q8NH73,-9.966,0.0,-0.0685691806519007,Non-essential,88.3,5.8,1.3,0.294778369582763,697,0.2805798878494086,724,0.0278924057885597,2440,0.0,AML,0.0,0.0,0.0247943783356505,0.0133495145631068,2440,0,0.0298743005707108,2163,0.0300006823939006,0,0.0442881267327596,0.033984130023002,0.0303511675182032,0.0359658502916906,97.0,2365,0.0123419512309681,,0.0,1,0.0,0.0,0.0,,,,0.3498475696223576,611,0.5,,,,,6.66,0.338,0.0,,,0.062,0.0,0.0,,,,solid,
CD1C,885,0.223082134195309,0.3109243694866181,0.0803605883283251,0.2486806996738808,0.004194,9,7,LYS,P29017,-0.338,0.442,-0.0003053441388162,Non-essential,88.5,11.4,7.2,0.2946838513208678,698,0.2837018807372841,683,0.4936505650178272,853,1.3176,Thymoma,6.924,0.932,0.4898662181369406,0.6605987055016181,840,0,0.8721646559669952,28,0.1421802761254342,0,0.722049774017624,0.748886286561268,0.7823312534747954,0.8378605188466187,2322.0,115,0.1760239786701365,,0.0,4,-0.0826,0.0,-0.083,,,,0.3471393499720957,664,0.5,,,,,82.28,0.994,1.0,,,-0.0019,-0.048,1.005,2.3702,,,solid,
UBAC2,483,0.2545350790549324,0.3193277308240944,0.0738510200854025,0.3488289356655796,0.005883,21,7,LYS,Q8NBM4,5.807,1.0,0.0570218541128993,Non-essential,72.1,37.8,12.2,0.2946346947261786,699,0.2833272457304487,690,0.5645938946004478,585,0.377,Pancreatic,2.133,1.0,0.5117050561292079,0.7338187702265373,659,0,0.2535424648493116,1498,0.1920774286846937,0,0.4586159641684876,0.4828476078739053,0.3899311473171741,0.4747460074235607,1376.5,1225,0.2549954042532764,3.0,13.0,1,0.6293,2.0,0.629,,,,0.34156792385622,758,0.5,,,,,9.48,0.509,1.0,,,0.1825,0.104,0.3552,0.3709,,,solid,
PCDHGB2,612,0.2449568989121132,0.252100840124285,0.00893879487585,0.471449747998814,0.007951,14,6,LYS,Q9Y5G2,-0.404,0.419,0.0128236062596557,Non-essential,75.7,28.7,26.9,0.2946324297621658,700,0.2800793695059583,732,0.2770948916209627,1767,0.4149,AML,4.321,0.526,0.1709075023028262,0.2487864077669902,1858,0,0.1965609687030723,1663,0.1352040045255805,0,0.2808748777106825,0.1735989685705921,0.1455191124459897,0.1663797303765958,633.5,1897,0.0763656835682326,3.0,17.0,2,1.3364,1.0,1.336,,,,0.3454029186060041,695,0.5,,,,,0.95,0.005,0.0,,,0.0428,0.027,0.3694,2.2646,,,solid,
OR4B1,947,0.2176251688460221,0.2605042014617612,0.01739047920291,0.3606878150014823,0.006083,15,7,LYS,Q8NGF8,-9.966,0.0,-0.1584243093927543,Non-essential,87.0,6.1,1.6,0.2945960440627145,701,0.28046556802286,727,0.0284525084052496,2436,0.0,AML,0.0,0.0,0.064648997993154,0.0821197411003236,2270,0,0.0714667202696484,1982,0.1103169578051847,0,0.0402047371263577,0.0566103858413874,0.0503048760076745,0.0578331712706637,184.5,2120,0.0509265078612402,2.0,1.0,1,0.0305,0.0,0.091,,,,0.3496417092063187,618,0.5,,,,,8.1,0.431,0.0,,,0.1543,0.0,0.0,,,,solid,
HTR3E,765,0.2346480280409603,0.2605042014617612,0.0233180452316938,0.4115031129558256,0.00694,23,6,LYS,A5X5Y0,-9.966,0.008,0.0188667866873279,Non-essential,80.8,20.4,15.8,0.2944817600584962,702,0.280647662320081,723,0.2462164490347866,1863,0.5629,Uterine Carcinosarcoma,5.672,0.14,0.1743610753545925,0.2317961165048543,1900,0,0.0450387004874221,2076,0.0289199709997561,0,0.169696073813251,0.097154568939498,0.0862421269065515,0.1277816894650535,500.0,1994,0.0806508410795006,0.0,0.0,1,0.0,0.0,0.398,,,,0.3466902820029441,671,0.5,,,,,5.41,0.257,0.0,,,0.0398,0.0,0.4297,,,,solid,
P2RY4,763,0.234742990600764,0.2605042014617612,0.0210849280404871,0.4140527720130447,0.006983,13,8,LYS,P51582,-5.012,0.006,0.1814297896125397,Non-essential,82.6,20.5,17.0,0.2944608955249994,703,0.2805151419270237,726,0.179302869326352,2023,0.281,AML,4.916,0.214,0.212036324793636,0.2212783171521035,1926,0,0.0707425360110527,1986,0.0907686384296621,0,0.1712111562598448,0.1919764287356982,0.1748628224471451,0.1963639346635129,547.5,1837,0.1950659505247733,3.0,10.0,0,0.0259,0.0,1.455,,,,0.3466535903761467,672,0.5,,,,,11.28,0.604,1.0,,,0.1429,0.562,0.2909,,,,solid,
MILR1,431,0.2594745909894971,0.2941176468116659,0.0084833148821761,0.4642751260005929,0.00783,6,8,LYS,Q7Z6M3,1.595,0.846,-0.281625653667871,Non-essential,74.5,41.7,26.2,0.2944307866047753,704,0.2798549523488841,736,0.3421941687323348,1542,0.6723,Sarcoma,4.078,0.933,0.3055693788864909,0.3818770226537217,1529,0,0.5370365517780239,702,0.2000208960412428,0,0.3748950759875153,0.3572155468824617,0.3927196932182359,0.465295964222265,1170.0,1219,0.200181133188184,0.0,0.0,6,1.1511,1.0,1.918,,,,0.3413810998794703,762,0.5,,,,,,,0.0,,,0.1058,0.048,0.4697,1.1422,,,solid,
SUSD2,936,0.2184176772816524,0.252100840124285,0.0271453424007591,0.3647791283723688,0.006152,40,11,LYS,Q9UGT4,2.011,0.849,-0.0827138784475107,Non-essential,90.9,6.8,4.0,0.2944164117367817,705,0.2807736788568197,721,0.4062043852681637,1246,0.6479,Testicular,3.573,0.993,0.4782934882423053,0.5627022653721683,1082,0,0.6744107829791566,358,0.1744695920309555,0,0.6092977950009423,0.5459691840476618,0.5355283625028915,0.6291166843913748,1886.5,764,0.227790746189301,3.0,14.0,3,0.0137,0.0,0.027,,,,0.3496101041856968,621,0.5,,,,,17.47,0.803,1.0,,,0.2191,0.438,0.7322,1.922,,,solid,
TM9SF3,899,0.2218923648840838,0.3109243694866181,0.1844883757709948,0.1405870145271271,0.002371,26,18,LYS,Q9HD45,5.461,1.0,-0.0446578226333212,Non-essential,86.6,10.7,2.7,0.2943923768948468,706,0.2886167956833965,620,0.4944878725795197,849,0.3487,AML,1.973,1.0,0.6198276740367773,0.743527508090615,635,0,0.4834149466689877,847,0.2417244483371891,0,0.5999684681066558,0.7418068172775177,0.5845818317336218,0.6410240202375347,1887.0,602,0.290531010208447,3.0,20.0,2,1.263,1.0,1.263,,,,0.3470461704312789,666,0.5,,,,,39.22,0.961,3.0,,,0.0352,-0.001,0.3433,0.506,,,solid,
SLC36A4,764,0.2347205941456041,0.2268907561118565,0.0561632136643998,0.4237177586718054,0.007146,15,8,LYS,Q6YBV0,1.99,0.923,0.1111829139186866,Non-essential,81.9,20.0,16.5,0.2943820077232011,707,0.2821901684064211,705,0.2482497869888823,1855,0.3621,AML,2.072,0.988,0.3387691222165142,0.3434466019417476,1624,0,0.1116078929661046,1878,0.0794186670856378,0,0.2598391112321328,0.2505865637822536,0.1612930136888052,0.2032271776394413,641.0,1870,0.0998578759639717,3.0,20.0,1,1.8647,3.0,1.865,,,,0.3476988834952051,654,0.5,,,,,9.81,0.527,1.0,,,0.1452,0.147,0.3539,0.9573,,,solid,
TMEM245,468,0.2558082887543808,0.2605042014617612,0.0194970741736517,0.4858582863919359,0.008194,32,10,LYS,Q9H330,3.808,0.999,0.0072865437362227,Non-essential,68.9,38.3,20.9,0.2942153106530133,708,0.2801901643616958,730,0.3002678502381524,1687,0.3737,AML,2.114,1.0,0.1982920987495915,0.279126213592233,1783,0,0.1747692511969482,1730,0.1364885699732826,0,0.2485815033413458,0.2014864683893381,0.2162863827910064,0.2455047664376184,667.0,1744,0.1885744785134415,3.0,18.0,4,0.2818,0.0,0.436,,,,0.3428971224785578,736,0.5,,,,,6.11,0.303,0.0,,,0.3142,0.583,0.3619,0.6011,,,solid,
SLC17A8,644,0.2432297714306547,0.2941176468116659,0.0331361695397754,0.385472872813519,0.006501,21,8,LYS,Q8NDX2,-6.506,0.037,0.0465317178147242,Non-essential,77.9,28.4,19.5,0.2941934369724067,709,0.2808502454493954,720,0.332724138524556,1581,0.3224,Low Grade Glioma,1.401,0.398,0.2679055934024648,0.3503236245954693,1607,0,0.312836041652944,1331,0.1986501628252833,0,0.3439778953853949,0.1232113029175372,0.1047224839769066,0.1242652979799517,707.5,1961,0.1342314113878935,,0.0,1,0.0,0.0,0.093,,,,0.3438512201735754,716,0.5,,,,,29.42,0.931,1.0,,,0.2002,3.459,0.5046,5.587,,,solid,
OR5M11,934,0.2184606965706069,0.2605042014617612,0.0457314565870631,0.3351319300326119,0.005652,10,11,LYS,Q96RB7,-9.966,0.002,-0.0739143146296156,Non-essential,87.8,7.2,1.3,0.2941923171665351,710,0.2814788899958883,711,0.0784340119533502,2183,0.0174,Esophageal,4.392,0.006,0.0436692182161746,0.1258090614886731,2162,0,0.0527362673180819,2047,0.0463970321976273,0,0.092920355691792,0.0430717167594237,0.0358350668467132,0.0410521750812387,268.0,2259,0.0276188430451784,,0.0,1,0.0,0.0,0.0,,,,0.3490987276893753,628,0.5,,,,,23.91,0.894,1.0,,,0.371,2.196,0.0349,,,,solid,
PTCHD4,806,0.2315709452306466,0.2689075627992374,0.0814297010912541,0.3319300326119181,0.005598,47,15,LYS,Q6ZW05,-2.114,0.208,0.0298194286417134,Non-essential,82.3,18.3,4.8,0.2941575804055261,711,0.2832290654600888,692,0.3675262853681938,1423,0.6817,Kidney Papillary,4.083,0.765,0.4019383244045876,0.4696601941747572,1312,0,0.1395919523726146,1816,0.0941746876313559,0,0.3783906836290979,0.342867017688771,0.2578919717104327,0.3684980699088848,1045.5,1640,0.1813375779493208,3.0,20.0,1,0.4816,0.0,1.204,,,,0.3465988374404438,675,0.5,,,,,15.97,0.767,2.0,,,-0.0303,0.036,0.6509,1.4544,,,solid,
CUZD1,699,0.239734972026146,0.252100840124285,0.0127597659338921,0.4502223539875481,0.007593,22,7,LYS,Q86UP6,-1.43,0.108,0.029473046747571,Non-essential,79.2,24.9,15.2,0.2940808240238598,712,0.2797188123205544,740,0.5252713012463215,721,0.0895,AML,1.199,0.422,0.5725773686948575,0.7483818770226538,623,0,0.517235307100235,744,0.2114497734051968,0,0.4723067155547616,0.5536052037511779,0.5541950332910267,0.6036993613416638,1605.5,692,0.2392695190195523,1.0,0.0,5,2.9247,1.0,3.656,,,,0.3457216340153592,690,0.5,,,,,2.83,0.088,0.0,,,0.2348,0.409,0.0735,2.4438,,,solid,
ANKH,895,0.2221496877030737,0.302521008149142,0.1161473983868416,0.2209902164245478,0.003727,21,13,LYS,Q9HCJ1,5.037,0.997,-0.0035449634409954,Non-essential,84.5,11.2,6.3,0.293966756555047,713,0.2847741264743891,666,0.5056936857575108,801,0.5315,Pheochromocytoma,3.007,1.0,0.6426412453297092,0.770631067961165,568,0,0.5757434586079108,605,0.2371120097757889,0,0.6265302989344012,0.715379525690782,0.6394440471029703,0.6890638732838154,2022.5,447,0.2397777141062499,,0.0,0,1.0919,1.0,1.092,,,,0.3468577749995634,669,0.5,,,,,42.58,0.968,4.0,,,-0.0825,-0.009,0.4989,0.8532,,,solid,
TACR3,517,0.2521388992311277,0.2605042014617612,0.0483567926617112,0.4447672694930328,0.007501,17,7,LYS,P29371,-9.966,0.004,-0.0448870928126913,Non-essential,72.8,35.5,32.5,0.2939574860503024,714,0.2813753256833879,713,0.1568815650540359,2064,0.0615,Uterine Carcinosarcoma,4.954,0.018,0.0769035114594298,0.162621359223301,2071,0,0.0276316247211445,2190,0.0248554721809312,0,0.0982406726249933,0.0318221043907379,0.0438847185703258,0.0447171064146088,296.0,2162,0.028565488570671,3.0,6.0,3,-0.0,0.0,-0.274,,,,0.3432508627963891,730,0.5,,,,,21.82,0.874,1.0,,,0.2585,0.508,0.0182,,,,solid,
CACNG8,202,0.2867155665914953,0.252100840124285,0.0488755337656175,0.5707085680403201,0.009625,10,15,LYS,Q8WXS5,-5.012,0.072,0.1089871519943799,Non-essential,58.6,64.2,49.2,0.2939313194949842,715,0.281375096183265,714,0.1992911334399433,1980,0.0603,Pancreatic,3.048,0.04,0.3074217411742874,0.2916666666666666,1752,0,0.2302344810002057,1571,0.2183029659617243,0,0.1543715587042965,0.3657954190135167,0.3374437354399232,0.4033365996331825,784.0,1395,0.2671636353475291,1.0,0.0,0,0.0096,0.0,0.058,,,,0.3377420303922588,823,0.5,,,,,2.23,0.054,0.0,,,0.1913,0.654,0.1931,1.8906,,,solid,
FAP,1017,0.2116592132260219,0.352941176173999,0.0176878064210026,0.2172546694337385,0.003664,35,5,LYS,Q12884,2.568,0.847,-0.0061663768767265,Non-essential,95.6,3.4,1.4,0.2938650306245849,716,0.279749420945635,738,0.6058780565873247,465,0.933,DLBCL,5.459,0.936,0.4391794069103153,0.7111650485436893,715,1,0.5392066586612769,695,0.0500414863197917,1,0.6708899835321169,0.3956182057653495,0.3906227121383896,0.4717390394209179,1741.0,1221,0.0774623334904583,3.0,16.0,6,0.4409,0.0,0.441,,,,0.346823789214448,670,0.5,,,125.0,imaging only / historical,10.56,0.568,1.0,,,-0.1164,-0.22,0.8733,1.3452,tier2,original,solid,
ACVR1,801,0.2319179344782105,0.3193277308240944,0.0319025778902419,0.3153868959383338,0.005319,18,8,LYS,Q04771,4.099,0.998,0.0569688295379259,Non-essential,83.1,19.8,12.0,0.293787074245577,717,0.280382203140089,729,0.3208988290650655,1624,0.5009,Pancreatic,2.833,1.0,0.252558959166513,0.3260517799352751,1667,0,0.176255622785091,1728,0.1693955898144035,0,0.4288076116451019,0.282348099923735,0.2361414778631722,0.2848693126286211,1042.5,1705,0.1583591741625068,2.0,12.0,1,0.9341,2.0,0.934,,,,0.3444898274717387,706,0.5,,,,,10.05,0.541,1.0,,,0.0613,0.01,0.4593,0.5571,,,solid,
CALHM2,783,0.2335182271471947,0.1848739494244757,0.1393072908429543,0.3925882004150607,0.006621,13,14,LYS,Q9HA72,3.454,0.992,0.0512144476327785,Non-essential,81.1,18.9,5.3,0.2937797551130702,718,0.285745119655218,657,0.546738622623846,640,0.5525,Sarcoma,3.125,1.0,0.6233523518413795,0.7908576051779935,518,0,0.3789725722258391,1138,0.205667595223899,0,0.4837017602579061,0.4254577743093583,0.3326494632008255,0.3875680857358545,1307.0,1413,0.2195611565105084,3.0,20.0,0,0.8968,1.0,0.897,,,,0.3486975856077219,636,0.5,,,,,4.74,0.208,0.0,,,0.112,0.203,0.4978,0.7517,,,solid,
TAS2R1,732,0.2374684778465843,0.2605042014617612,0.0404871105487901,0.4037355469908093,0.006809,18,9,LYS,Q9NYW7,-9.966,0.001,0.1118175609084982,Non-essential,80.1,23.7,3.3,0.2935321348965163,719,0.2805564904239558,725,0.2443692847794753,1868,0.0118,Ovarian,3.459,0.005,0.1153445231966573,0.209546925566343,1955,0,0.0355717393131812,2126,0.0437972676472448,0,0.2191473777521242,0.0658876045626902,0.0594177015718474,0.0673422836439458,477.5,2067,0.0474108949145041,2.0,1.0,1,0.0164,0.0,0.099,,,,0.3452705818733602,697,0.5,,,,,24.59,0.9,2.0,,,0.1171,1.73,0.0118,,,,solid,
VNN2,929,0.2190246509865765,0.2773109241367135,0.0284042384943855,0.3319300326119181,0.005598,20,6,LYS,O95498,0.19,0.543,0.0617351422039836,Non-essential,91.7,8.7,5.8,0.2934423912244256,720,0.2798626031491449,735,0.517829772529753,750,0.6369,Pancreatic,3.841,0.938,0.7519131064915185,0.8300970873786407,421,0,0.863977546003122,38,0.1174844216090094,0,0.7167897737513234,0.7735649307715976,0.7793733661506982,0.834994828825258,2312.0,118,0.1634582454278137,,0.0,6,-0.1913,0.0,-0.907,,,,0.347694585255439,655,0.5,,,,,21.39,0.869,1.0,,,-0.09,-0.262,0.5625,2.2231,,,solid,
F2RL2,650,0.2430315359020718,0.3277310921615705,0.0226411513522062,0.3504891787726059,0.005911,25,9,LYS,O00254,-0.687,0.41,0.1016373047513493,Non-essential,76.3,29.7,14.7,0.2932884647877527,721,0.279420522355363,741,0.4555781912647561,1008,0.7846,Pancreatic,4.539,0.898,0.7002848260978392,0.7544498381877023,608,0,0.370893775883799,1162,0.2164882984148182,0,0.4755369191722513,0.590504806611517,0.6141569822376753,0.7076287422715412,1782.0,507,0.201309930003852,,0.0,2,1.5283,1.0,1.856,,,,0.3418588390653551,755,0.5,,,,,21.3,0.868,2.0,,,-0.0011,0.226,0.5975,1.5896,,,solid,
KCNJ3,511,0.2523600495645136,0.2184873947743803,0.0184279614107227,0.5314556774384821,0.008963,24,6,LYS,P48549,-3.816,0.25,-0.0390701256629525,Non-essential,72.0,35.7,33.3,0.2932414978833343,722,0.2791628959538704,743,0.2537296789258967,1836,0.3547,Pheochromocytoma,3.447,0.46,0.2895114812443416,0.3066343042071198,1715,0,0.2868582077662813,1404,0.2070315151838375,0,0.2374198771702428,0.3748176544801401,0.3305487679585631,0.3753139521367638,827.0,1420,0.1841532210338264,2.0,1.0,1,0.5641,1.0,0.872,,,,0.343898576463436,715,0.5,,,,,1.9,0.038,0.0,,,0.2035,1.15,0.407,1.8989,,,solid,
OR4C11,972,0.2153124926970971,0.2605042014617612,0.0180420686383046,0.3523273050696709,0.005942,13,6,LYS,Q6IEV9,-9.966,0.0,-0.0663790265939464,Non-essential,90.0,5.8,1.0,0.2929688139386103,723,0.2788709173705255,746,0.0282049974219835,2438,0.0,AML,0.0,0.0,0.0200323854385729,0.0044498381877022,2462,0,0.0176070843385872,2434,0.0104626913529502,0,0.0430966365282711,0.0275279711144554,0.0252413159365158,0.0299509901018983,45.5,2446,0.0112569277218679,,0.0,1,0.0139,0.0,0.084,,,,0.3483999251070354,640,0.5,,,,,5.72,0.277,0.0,,,0.0848,0.0,0.0,,,,solid,
