gene,uniprot_id,pdb_file
PCDHB13,Q9Y5F0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5F0-F1-model_v6.pdb
OR6C3,Q9NZP0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NZP0-F1-model_v6.pdb
MC3R,P41968,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P41968-F1-model_v6.pdb
DYNAP,Q8N1N2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N1N2-F1-model_v6.pdb
OR5L2,Q8NGL0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGL0-F1-model_v6.pdb
OR11H1,Q8NG94,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NG94-F1-model_v6.pdb
OR2AJ1,Q8NGZ0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGZ0-F1-model_v6.pdb
OR6B3,Q8NGW1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGW1-F1-model_v6.pdb
OR6J1,Q8NGC5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGC5-F1-model_v6.pdb
ASGR2,P07307,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P07307-F1-model_v6.pdb
KIR3DL3,Q8N743,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N743-F1-model_v6.pdb
OR5AR1,Q8NGP9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGP9-F1-model_v6.pdb
OR11G2,Q8NGC1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGC1-F1-model_v6.pdb
HRH4,Q9H3N8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H3N8-F1-model_v6.pdb
TMEM225,Q6GV28,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6GV28-F1-model_v6.pdb
GPR33,Q49SQ1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q49SQ1-F1-model_v6.pdb
SV2C,Q496J9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q496J9-F1-model_v6.pdb
PCDHA9,Q9Y5H5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5H5-F1-model_v6.pdb
GPR176,Q14439,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q14439-F1-model_v6.pdb
TMIGD1,Q6UXZ0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6UXZ0-F1-model_v6.pdb
GALR2,O43603,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O43603-F1-model_v6.pdb
ZP2,Q05996,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q05996-F1-model_v6.pdb
OR5H14,A6NHG9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NHG9-F1-model_v6.pdb
OR5AN1,Q8NGI8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGI8-F1-model_v6.pdb
CATSPERG,Q6ZRH7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6ZRH7-F1-model_v6.pdb
SLC36A1,Q7Z2H8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q7Z2H8-F1-model_v6.pdb
SLC38A5,Q8WUX1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8WUX1-F1-model_v6.pdb
KCNG4,Q8TDN1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8TDN1-F1-model_v6.pdb
NAGPA,Q9UK23,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UK23-F1-model_v6.pdb
OR4F15,Q8NGB8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGB8-F1-model_v6.pdb
CHRNG,P07510,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P07510-F1-model_v6.pdb
LRIT3,Q3SXY7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q3SXY7-F1-model_v6.pdb
MRGPRX1,Q96LB2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96LB2-F1-model_v6.pdb
OR52D1,Q9H346,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H346-F1-model_v6.pdb
OR6C74,A6NCV1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NCV1-F1-model_v6.pdb
NMBR,P28336,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P28336-F1-model_v6.pdb
GLRA1,P23415,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P23415-F1-model_v6.pdb
OR13C6P,Q8NH95,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH95-F1-model_v6.pdb
MTNR1B,P49286,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P49286-F1-model_v6.pdb
OR1E3,Q8WZA6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8WZA6-F1-model_v6.pdb
OR1G1,P47890,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P47890-F1-model_v6.pdb
SLC20A2,Q08357,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q08357-F1-model_v6.pdb
PCDHA7,Q9UN72,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UN72-F1-model_v6.pdb
GNRHR,P30968,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P30968-F1-model_v6.pdb
OR8K1,Q8NGG5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGG5-F1-model_v6.pdb
MAS1L,P35410,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P35410-F1-model_v6.pdb
TAS2R16,Q9NYV7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NYV7-F1-model_v6.pdb
OR51B6,Q9H340,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H340-F1-model_v6.pdb
OR2C3,Q8N628,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N628-F1-model_v6.pdb
OR4A4P,Q8NGN8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGN8-F1-model_v6.pdb
OR14C36,Q8NHC7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NHC7-F1-model_v6.pdb
OR2J1,Q9GZK6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9GZK6-F1-model_v6.pdb
OR1N2,Q8NGR9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGR9-F1-model_v6.pdb
OR4C15,Q8NGM1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGM1-F1-model_v6.pdb
CLDN20,P56880,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P56880-F1-model_v6.pdb
CD69,Q07108,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q07108-F1-model_v6.pdb
OR5T1,Q8NG75,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NG75-F1-model_v6.pdb
OR2J2,O76002,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O76002-F1-model_v6.pdb
GABRA6,Q16445,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q16445-F1-model_v6.pdb
OR4F21,O95013,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95013-F1-model_v6.pdb
OR2F2,O95006,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95006-F1-model_v6.pdb
OR5V1,Q9UGF6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UGF6-F1-model_v6.pdb
OR2Y1,Q8NGV0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGV0-F1-model_v6.pdb
OR1D4,P47884,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P47884-F1-model_v6.pdb
ATP1B4,Q9UN42,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UN42-F1-model_v6.pdb
ALPI,P09923,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P09923-F1-model_v6.pdb
CD40,P25942,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P25942-F1-model_v6.pdb
OR56A5,P0C7T3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P0C7T3-F1-model_v6.pdb
OR6K2,Q8NGY2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGY2-F1-model_v6.pdb
OR6X1,Q8NH79,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH79-F1-model_v6.pdb
OR10C1,Q96KK4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96KK4-F1-model_v6.pdb
OR52E2,Q8NGJ4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGJ4-F1-model_v6.pdb
ECE1,P42892,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P42892-F1-model_v6.pdb
OR5H1,A6NKK0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NKK0-F1-model_v6.pdb
OR7A17,O14581,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O14581-F1-model_v6.pdb
OR5L1,Q8NGL2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGL2-F1-model_v6.pdb
OR52L2P,Q8NGH6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGH6-F1-model_v6.pdb
OR51A2,Q8NGJ7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGJ7-F1-model_v6.pdb
OR5C1,Q8NGR4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGR4-F1-model_v6.pdb
OR52E4,Q8NGH9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGH9-F1-model_v6.pdb
LY6G6D,O95868,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95868-F1-model_v6.pdb
OR4K3,Q96R72,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96R72-F1-model_v6.pdb
VN1R3,Q9BXE9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9BXE9-F1-model_v6.pdb
HCRTR2,O43614,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O43614-F1-model_v6.pdb
TMEM114,B3SHH9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-B3SHH9-F1-model_v6.pdb
OR6P1,Q8NGX9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGX9-F1-model_v6.pdb
OR10G8,Q8NGN5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGN5-F1-model_v6.pdb
OR10J6P,Q8NGY7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGY7-F1-model_v6.pdb
PROCR,Q9UNN8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UNN8-F1-model_v6.pdb
RAET1E,Q8TD07,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8TD07-F1-model_v6.pdb
OR51F2,Q8NH61,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH61-F1-model_v6.pdb
OR10K1,Q8NGX5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGX5-F1-model_v6.pdb
OR2A5,Q96R48,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96R48-F1-model_v6.pdb
OR8K5,Q8NH50,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH50-F1-model_v6.pdb
PCDHA8,Q9Y5H6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5H6-F1-model_v6.pdb
OR5M3,Q8NGP4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGP4-F1-model_v6.pdb
THSD7B,Q9C0I4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9C0I4-F1-model_v6.pdb
PCDHA13,Q9Y5I0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5I0-F1-model_v6.pdb
OR2T4,Q8NH00,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH00-F1-model_v6.pdb
ZNRF4,Q8WWF5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8WWF5-F1-model_v6.pdb
OR2L2,Q8NH16,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH16-F1-model_v6.pdb
OR6C68,A6NDL8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NDL8-F1-model_v6.pdb
OPRM1,P35372,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P35372-F1-model_v6.pdb
OR8B12,Q8NGG6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGG6-F1-model_v6.pdb
OR2M7,Q8NG81,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NG81-F1-model_v6.pdb
TAS1R3,Q7RTX0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q7RTX0-F1-model_v6.pdb
GHSR,Q92847,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q92847-F1-model_v6.pdb
OR4A16,Q8NH70,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH70-F1-model_v6.pdb
OR51J1,Q9H342,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H342-F1-model_v6.pdb
OR4E2,Q8NGC2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGC2-F1-model_v6.pdb
OR52A1,Q9UKL2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UKL2-F1-model_v6.pdb
OR9Q1,Q8NGQ5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGQ5-F1-model_v6.pdb
DSCAM,O60469,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O60469-F1-model_v6.pdb
TYR,P14679,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P14679-F1-model_v6.pdb
OR1D2,P34982,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P34982-F1-model_v6.pdb
GRIN3A,Q8TCU5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8TCU5-F1-model_v6.pdb
PRTG,Q2VWP7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q2VWP7-F1-model_v6.pdb
CCR9,P51686,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P51686-F1-model_v6.pdb
OR10A4,Q9H209,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H209-F1-model_v6.pdb
SLC5A2,P31639,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P31639-F1-model_v6.pdb
ADAM29,Q9UKF5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UKF5-F1-model_v6.pdb
GPR142,Q7Z601,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q7Z601-F1-model_v6.pdb
KDR,P35968,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P35968-F1-model_v6.pdb
RELL1,Q8IUW5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8IUW5-F1-model_v6.pdb
OR4C3,Q8NH37,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH37-F1-model_v6.pdb
TAS2R10,Q9NYW0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NYW0-F1-model_v6.pdb
OR4C46,A6NHA9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NHA9-F1-model_v6.pdb
LRRC52,Q8N7C0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N7C0-F1-model_v6.pdb
PRSS41,Q7RTY9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q7RTY9-F1-model_v6.pdb
OR2G3,Q8NGZ4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGZ4-F1-model_v6.pdb
KLRC3,Q07444,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q07444-F1-model_v6.pdb
OR2AG2,A6NM03,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NM03-F1-model_v6.pdb
OR1S1,Q8NH92,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH92-F1-model_v6.pdb
OR2J3,O76001,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O76001-F1-model_v6.pdb
LIM2,P55344,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P55344-F1-model_v6.pdb
OR52E5,Q8NH55,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH55-F1-model_v6.pdb
ROS1,P08922,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P08922-F1-model_v6.pdb
OR8D2,Q9GZM6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9GZM6-F1-model_v6.pdb
LRTM2,Q8N967,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N967-F1-model_v6.pdb
OR10J5,Q8NHC4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NHC4-F1-model_v6.pdb
OR2L3,Q8NG85,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NG85-F1-model_v6.pdb
OR51B2,Q9Y5P1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5P1-F1-model_v6.pdb
RRH,O14718,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O14718-F1-model_v6.pdb
PCDHA6,Q9UN73,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UN73-F1-model_v6.pdb
OR6B1,O95007,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95007-F1-model_v6.pdb
SLC16A5,O15375,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O15375-F1-model_v6.pdb
OR5AP2,Q8NGF4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGF4-F1-model_v6.pdb
KIR2DL1,P43626,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P43626-F1-model_v6.pdb
CLDN22,Q8N7P3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N7P3-F1-model_v6.pdb
OR9A4,Q8NGU2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGU2-F1-model_v6.pdb
IL5RA,Q01344,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q01344-F1-model_v6.pdb
HCRTR1,O43613,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O43613-F1-model_v6.pdb
OR51I2,Q9H344,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H344-F1-model_v6.pdb
SSTR4,P31391,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P31391-F1-model_v6.pdb
OR4K15,Q8NH41,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH41-F1-model_v6.pdb
OR4D10,Q8NGI6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGI6-F1-model_v6.pdb
OR52J3,Q8NH60,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH60-F1-model_v6.pdb
CLRN2,A0PK11,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A0PK11-F1-model_v6.pdb
BTN1A1,Q13410,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13410-F1-model_v6.pdb
FPR2,P25090,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P25090-F1-model_v6.pdb
HTR6,P50406,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P50406-F1-model_v6.pdb
OR2B3,O76000,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O76000-F1-model_v6.pdb
MSLNL,Q96KJ4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96KJ4-F1-model_v6.pdb
SLCO2B1,O94956,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O94956-F1-model_v6.pdb
TSHR,P16473,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P16473-F1-model_v6.pdb
OR6M1,Q8NGM8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGM8-F1-model_v6.pdb
OR52W1,Q6IF63,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6IF63-F1-model_v6.pdb
OR6S1,Q8NH40,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH40-F1-model_v6.pdb
OR10G3,Q8NGC4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGC4-F1-model_v6.pdb
OR7G2,Q8NG99,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NG99-F1-model_v6.pdb
OR9A2,Q8NGT5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGT5-F1-model_v6.pdb
OR4D2,P58180,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P58180-F1-model_v6.pdb
OR4N4,Q8N0Y3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N0Y3-F1-model_v6.pdb
OR51F1,A6NGY5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NGY5-F1-model_v6.pdb
OR2L5,Q8NG80,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NG80-F1-model_v6.pdb
EQTN,Q9NQ60,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NQ60-F1-model_v6.pdb
SLC37A3,Q8NCC5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NCC5-F1-model_v6.pdb
OR3A2,P47893,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P47893-F1-model_v6.pdb
OR5A1,Q8NGJ0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGJ0-F1-model_v6.pdb
SIGLEC5,O15389,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O15389-F1-model_v6.pdb
NPSR1,Q6W5P4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6W5P4-F1-model_v6.pdb
RXFP2,Q8WXD0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8WXD0-F1-model_v6.pdb
OR52N1,Q8NH53,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH53-F1-model_v6.pdb
OR10D4P,Q8NGN7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGN7-F1-model_v6.pdb
SLC22A25,Q6T423,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6T423-F1-model_v6.pdb
OR7C2,O60412,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O60412-F1-model_v6.pdb
OR2W6P,Q8NHA6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NHA6-F1-model_v6.pdb
OR4N5,Q8IXE1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8IXE1-F1-model_v6.pdb
OR7A10,O76100,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O76100-F1-model_v6.pdb
AQP10,Q96PS8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96PS8-F1-model_v6.pdb
JAG2,Q9Y219,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y219-F1-model_v6.pdb
OR2L8,Q8NGY9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGY9-F1-model_v6.pdb
OR10Z1,Q8NGY1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGY1-F1-model_v6.pdb
SLC6A6,P31641,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P31641-F1-model_v6.pdb
OR13C5,Q8NGS8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGS8-F1-model_v6.pdb
OR1K1,Q8NGR3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGR3-F1-model_v6.pdb
OR8B4,Q96RC9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96RC9-F1-model_v6.pdb
ENPP1,P22413,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P22413-F1-model_v6.pdb
FSHR,P23945,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P23945-F1-model_v6.pdb
ABCB4,P21439,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P21439-F1-model_v6.pdb
GPR15,P49685,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P49685-F1-model_v6.pdb
OR4K5,Q8NGD3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGD3-F1-model_v6.pdb
SLC6A8,P48029,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P48029-F1-model_v6.pdb
OR10A6,Q8NH74,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH74-F1-model_v6.pdb
OR51D1,Q8NGF3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGF3-F1-model_v6.pdb
OR6T1,Q8NGN1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGN1-F1-model_v6.pdb
OR2AP1,Q8NGE2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGE2-F1-model_v6.pdb
OR2L13,Q8N349,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N349-F1-model_v6.pdb
SLCO6A1,Q86UG4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q86UG4-F1-model_v6.pdb
HTR3D,Q70Z44,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q70Z44-F1-model_v6.pdb
OR5A2,Q8NGI9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGI9-F1-model_v6.pdb
XKR3,Q5GH77,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q5GH77-F1-model_v6.pdb
OR6V1,Q8N148,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N148-F1-model_v6.pdb
OR4C6,Q8NH72,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH72-F1-model_v6.pdb
LRP6,O75581,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O75581-F1-model_v6.pdb
