gene,enhanced_score_v2,rank_v2,tsi_norm,ldt_norm,pocket_norm,eas,ntrs,risk_level,top_res_type,n_nucleophiles,n_extracellular_domains,depmap_label,mean_plddt
C3AR1,0.3355554610080814,865,0.3613445375114751,0.2359916987844648,0.1256049343665981,0.5,,,LYS,17,,Non-essential,68.8
HCRTR2,0.3354671803367791,866,0.2605042014617612,0.3750370589979246,0.0581685908587695,0.5,,,LYS,10,,Non-essential,79.0
SLC44A5,0.3353756636490029,867,0.3613445375114751,0.1962051586125111,0.0424924877431599,0.5,,,LYS,7,,Non-essential,82.2
HCAR2,0.3351635481016543,868,0.3109243694866181,0.2330269789504891,0.0616352996995097,0.5,,,LYS,11,,Non-essential,82.7
OR52N4,0.3350150025102296,869,0.2605042014617612,0.2456566854432255,0.0597880752807211,0.5,,,LYS,7,,Non-essential,89.6
SLC4A5,0.3349364512411918,870,0.2352941174493327,0.4145271271864808,0.0810374822078127,0.5,,,LYS,12,,Non-essential,68.4
OR2A4,0.3349235817192397,871,0.2605042014617612,0.4203972724577527,0.0495903843112446,0.5,,,LYS,11,,No data,79.3
GPR137C,0.3349039769280321,872,0.2773109241367135,0.3374444115031129,0.1464368179661553,0.5,,,LYS,15,,Non-essential,66.6
LHFPL1,0.33481407540645,873,0.2689075627992374,0.3044767269493033,0.0059591965839,0.5,,,LYS,3,,Non-essential,89.7
OR10A4,0.3347927110476522,874,0.2605042014617612,0.2458345686332641,0.0559987347777953,0.5,,,LYS,8,,Non-essential,88.7
SCN3A,0.3347629648336512,875,0.2268907561118565,0.4077675659650163,0.0994338130634192,0.5,,,LYS,16,,Non-essential,68.3
FGFR3,0.334752626059797,876,0.3613445375114751,0.2099021642454788,0.1001802941641625,0.5,,,LYS,9,,Non-essential,74.2
GABBR2,0.3347308599553228,877,0.2773109241367135,0.3426030240142306,0.0374126205914913,0.5,,,LYS,9,,Non-essential,77.7
PROM2,0.3345390371818298,878,0.4789915962361415,0.0383041802549659,0.0141515103590067,0.5,,,TYR,4,,Non-essential,85.8
TREM2,0.3345356986740276,879,0.6302521003107125,0.0024903646605395,0.0008730033212082,0.5,,,LYS,3,,Non-essential,76.8
CDH10,0.3344491259171999,880,0.2268907561118565,0.4154165431366735,0.0257156413095049,0.5,,,LYS,4,,Non-essential,78.4
DCSTAMP,0.3343586962052652,881,0.3613445375114751,0.2096056922620812,0.0250071168749011,0.5,,,LYS,6,,Non-essential,82.3
ASIC1,0.3342628059063656,882,0.2773109241367135,0.314260302401423,0.0189150719595128,0.5,,,LYS,6,,Non-essential,83.8
GPR157,0.334186980833033,883,0.302521008149142,0.3007411799584939,0.0305424640202435,0.5,,,LYS,8,,Non-essential,81.4
TTYH3,0.3341345545252859,884,0.3781512601864275,0.1589682774977764,0.0875154198956191,0.5,,,CYS,15,,Non-essential,79.4
ITGA2,0.3340765920613701,885,0.4201680668738084,0.0279276608360509,0.0967452158785386,0.5,,,TYR,16,,Non-essential,85.7
TYR,0.3340399188915797,886,0.2605042014617612,0.3025793062555588,0.0209900363751383,0.5,,,LYS,5,,Non-essential,89.9
OR10A2,0.3339948540951263,887,0.2605042014617612,0.2678327898013637,0.0430112288470662,0.5,,,LYS,10,,Non-essential,86.3
DCT,0.3337543693933377,888,0.2436974787868088,0.3185887933590275,0.0310612051241499,0.5,,,LYS,8,,Non-essential,89.1
LRTM2,0.3337239802051555,889,0.2605042014617612,0.4181440853839311,0.0053455638146449,0.5,,,LYS,5,,Non-essential,79.9
MME,0.3336607588818305,890,0.2941176468116659,0.2177883190038541,0.0238684168907164,0.5,,,LYS,6,,Non-essential,96.2
CD200R1,0.3333536831444297,891,0.2689075627992374,0.4425140824192113,0.0141198798038905,0.5,,,LYS,3,,Non-essential,74.5
SLC26A3,0.3332888767469342,892,0.2184873947743803,0.3235695226801067,0.0537656175865886,0.5,,,LYS,10,,Non-essential,85.0
GSG1L,0.3332799720483159,893,0.2352941174493327,0.4745923510228283,0.0266898624070852,0.5,,,LYS,7,,Non-essential,71.6
ALPI,0.3332787466076919,894,0.2605042014617612,0.301096946338571,0.009166534872687,0.5,,,LYS,4,,Non-essential,93.1
CXCR3,0.3331547474068997,895,0.5378151255984748,0.0232434034983694,0.0092614265380357,0.5,,,TYR,4,,Non-essential,80.5
OR5K4,0.3330800987365582,896,0.2605042014617612,0.2790987251704714,0.0386715166851178,0.5,,,LYS,8,,Non-essential,87.1
CHRNA9,0.3329161109276706,897,0.352941176173999,0.2501630595908686,0.0122410248299857,0.5,,,LYS,3,,Non-essential,80.9
PSEN2,0.3328271012604301,898,0.2857142854741897,0.3541654313667358,0.0573272180926775,0.5,,,LYS,5,,Non-essential,71.8
OPN4,0.3327966754449445,899,0.2605042014617612,0.3445004447079751,0.1103526806895461,0.5,,,LYS,10,,Non-essential,74.3
CD37,0.33279494988468,900,0.352941176173999,0.2170767862436999,0.0267214929622014,0.5,,,LYS,4,,Non-essential,83.1
THSD7B,0.3327608525096599,901,0.2605042014617612,0.4143492439964423,0.075824766724656,0.5,,,LYS,8,,Non-essential,67.1
IL17RA,0.332656750646519,902,0.2605042014617612,0.4221168099614586,0.0560366914439348,0.5,,,LYS,12,,Non-essential,68.9
PCSK5,0.3325351361799591,903,0.2100840334369042,0.3282537800177883,0.1058168590858769,0.5,,,LYS,13,,Non-essential,76.5
DSG1,0.3324914826023762,904,0.2352941174493327,0.4852060480284612,0.0916337181717539,0.5,,,LYS,11,,Non-essential,62.1
PLXNA3,0.3324526209535147,905,0.2352941174493327,0.2623777053068485,0.0892677526490589,0.5,,,LYS,16,,Non-essential,84.5
MYOF,0.3323327255163489,906,0.2857142854741897,0.1863029943670323,0.1412177763719753,0.5,,,LYS,10,,Non-essential,79.4
FCGRT,0.3322747000634946,907,0.2689075627992374,0.3312777942484435,0.0149612525699826,0.5,,,LYS,3,,Non-essential,85.0
DSG2,0.3322336777715837,908,0.5966386549608079,0.0614882893566557,0.022381780800253,0.5,,,TYR,4,,Non-essential,64.5
SV2A,0.3320552505329412,909,0.2352941174493327,0.2750074117995849,0.1481511940534556,0.5,,,LYS,19,,Non-essential,76.8
SLC5A6,0.3319865391361193,910,0.252100840124285,0.2713311592054551,0.1049754863197849,0.5,,,LYS,13,,Non-essential,79.4
PRNP,0.3319610139808203,911,0.2436974787868088,0.4934479691669136,0.037735252253677,0.5,,,LYS,10,,Non-essential,64.2
SCN5A,0.3319390996801947,912,0.252100840124285,0.387548176697302,0.0885212715483156,0.5,,,LYS,17,,Non-essential,67.2
CDH11,0.3319150740715463,913,0.3361344534990467,0.2837236881114734,0.0131836153724497,0.5,,,LYS,5,,Non-essential,77.7
ABCC3,0.331802417440126,914,0.3109243694866181,0.0665876074710939,0.1932690178712636,0.5,,,LYS,20,,Non-essential,81.9
SLC7A5,0.3317655024721292,915,0.3697478988489514,0.0982508152979543,0.0678918235015024,0.5,,,LYS,15,,Non-essential,85.9
ENTPD1,0.3317211451522195,916,0.302521008149142,0.2083012155351319,0.0371532500395381,0.5,,,LYS,13,,Non-essential,91.0
CA12,0.331669971901828,917,0.4117647055363322,0.1546397865401719,0.0045041910485529,0.5,,,LYS,4,,Non-essential,87.8
UNC93B1,0.3316189300694169,918,0.3445378148365229,0.1798399051289653,0.0795824766724656,0.5,,,LYS,10,,Non-essential,79.6
AMIGO1,0.3316000358858084,919,0.2184873947743803,0.4237177586718054,0.0351731772892614,0.5,,,LYS,9,,Non-essential,78.1
SLITRK2,0.3315492169715234,920,0.201680672099428,0.3851764008301215,0.1589688439032105,0.5,,,LYS,17,,Non-essential,67.0
PCDHGB4,0.3313799865876053,921,0.2268907561118565,0.4371182923213756,0.0056681954768306,0.5,,,LYS,5,,Non-essential,75.5
MC3R,0.3313687188964936,922,0.2605042014617612,0.3331159205455084,0.008097422109758,0.5,,,LYS,1,,Non-essential,83.9
OR4K5,0.3313348360498618,923,0.2605042014617612,0.2907204269196561,0.0118235015024513,0.5,,,LYS,6,,Non-essential,85.5
F11R,0.3312726810525174,924,0.4453781508862369,0.1096353394604209,0.0020053771943697,0.5,,,LYS,6,,Non-essential,87.2
GPR17,0.33125665302684,925,0.2100840334369042,0.4106136970056329,0.0240645263324371,0.5,,,LYS,8,,Non-essential,80.3
VN1R3,0.3312493218500822,926,0.2605042014617612,0.4020160094871034,0.0686003479361062,0.5,,,LYS,12,,No data,79.1
MMP25,0.3311978483114793,927,0.252100840124285,0.3000296471983397,0.0973335442037007,0.5,,,LYS,15,,Non-essential,78.2
ITGA8,0.3311332993236852,928,0.201680672099428,0.3253483545804921,0.0622173019136485,0.5,,,LYS,11,,Non-essential,85.0
PCDHAC2,0.331132580735993,929,0.2857142854741897,0.3947227986955232,0.0137972481417048,0.5,,,LYS,8,,Non-essential,71.9
OR4K15,0.3310801212146016,930,0.2605042014617612,0.2887637118292321,0.0260066424165744,0.5,,,LYS,9,,Non-essential,83.2
SEMA4D,0.3310260884270966,931,0.2352941174493327,0.3804328490957604,0.0315799462280563,0.5,,,LYS,8,,Non-essential,80.8
SLC34A3,0.3308938849698021,932,0.2605042014617612,0.370115624073525,0.035723548948284,0.5,,,LYS,2,,Non-essential,75.8
SLC11A1,0.3308517892720936,933,0.1932773107619518,0.3514378891194781,0.0472244187885497,0.5,,,LYS,7,,Non-essential,83.0
LRP8,0.330784731966246,934,0.3277310921615705,0.3045953157426623,0.0401644788866044,0.5,,,LYS,5,,Non-essential,72.5
MSLN,0.3306497809440867,935,0.3949579828613799,0.1671509042395493,0.0229005219041594,0.5,,,LYS,3,,Non-essential,78.6
PLB1,0.3305390490862719,936,0.2268907561118565,0.3169285502520012,0.0771532500395381,0.5,,,LYS,15,,Non-essential,82.0
VLDLR,0.3305121859300592,937,0.2268907561118565,0.368040320189742,0.0489071643207338,0.5,,,LYS,6,,Non-essential,75.7
SCN9A,0.3304079161480381,938,0.2352941174493327,0.3826267417729024,0.0847951921556223,0.5,,,LYS,14,,Non-essential,69.1
LNPEP,0.3303851480153027,939,0.252100840124285,0.2062259116513489,0.1245737782698086,0.5,,,LYS,19,,Non-essential,88.8
OR5AL1,0.3303488336536104,940,0.2605042014617612,0.3986955232730506,0.0519183931678001,0.5,,,LYS,4,,No data,79.7
PTGFR,0.3303041383444253,941,0.2184873947743803,0.3973910465461013,0.0370204017080499,0.5,,,LYS,6,,Non-essential,80.6
PTPRS,0.3303010023144422,942,0.2100840334369042,0.3345389860658168,0.0528609837102641,0.5,,,LYS,7,,Non-essential,81.5
PLXDC1,0.3302242080576058,943,0.2100840334369042,0.4737029350726355,0.033813063419263,0.5,,,LYS,12,,Non-essential,72.2
TMEM132A,0.3301742984367013,944,0.4621848735611892,0.1150904239549362,0.0680499762770836,0.5,,,LYS,2,,Non-essential,72.7
SORL1,0.3301146512186441,945,0.3445378148365229,0.2502223539875481,0.0636786335600189,0.5,,,LYS,17,,Non-essential,73.2
TNFSF8,0.3298975732576514,946,0.3109243694866181,0.3219685739697598,0.0068638304602245,0.5,,,LYS,3,,Non-essential,78.9
SIGLEC14,0.3296904367179788,947,0.3109243694866181,0.2576934479691669,0.0091032737624545,0.5,,,LYS,2,,Non-essential,83.4
ACVR2A,0.3296366678671883,948,0.2268907561118565,0.3542247257634153,0.032845168432706,0.5,,,LYS,8,,Non-essential,83.5
NLGN1,0.3296189221820459,949,0.2100840334369042,0.3850578120367625,0.0904317570773367,0.5,,,LYS,8,,Non-essential,77.1
TM7SF3,0.3295931790070984,950,0.3193277308240944,0.1386895938333827,0.0876166376719911,0.5,,,LYS,18,,Non-essential,88.4
PCDHGA4,0.3295390177476978,951,0.2436974787868088,0.3977468129261785,0.0323264273287996,0.5,,,LYS,10,,Non-essential,73.9
LMBRD1,0.3295352014945357,952,0.2689075627992374,0.271093981618737,0.0304475723548948,0.5,,,LYS,10,,Non-essential,83.8
KCNS1,0.3294575505835779,953,0.2857142854741897,0.2907797213163356,0.057365174758817,0.5,,,LYS,7,,Non-essential,78.6
SLC16A7,0.3293588882358295,954,0.1932773107619518,0.3191224429291431,0.0945753597975644,0.5,,,LYS,12,,Non-essential,84.5
DGCR2,0.3292866407734502,955,0.2941176468116659,0.4536021345982804,0.0256840107543887,0.5,,,LYS,3,,Non-essential,63.1
SLC22A16,0.3292352731291809,956,0.2605042014617612,0.2683071449747999,0.0432389688439032,0.5,,,LYS,6,,Non-essential,84.9
ASGR1,0.3291010222912259,957,0.2436974787868088,0.3437296175511414,0.0096536454214771,0.5,,,LYS,3,,Non-essential,86.2
IL17RD,0.3290659217664644,958,0.302521008149142,0.3791283723688111,0.0280499762770836,0.5,,,LYS,9,,Non-essential,68.3
IL21R,0.3289844807308164,959,0.3781512601864275,0.3699377408834864,0.0172955875375612,0.5,,,LYS,5,,Non-essential,64.1
HAVCR2,0.3289700737069013,960,0.3781512601864275,0.2884672398458345,0.0311940534556381,0.5,,,LYS,4,,Non-essential,71.8
TAS2R9,0.3288966898723412,961,0.2605042014617612,0.3074414467832789,0.0259117507512256,0.5,,,LYS,7,,Non-essential,82.8
CACNG1,0.3288491948014415,962,0.2436974787868088,0.3757485917580788,0.0488755337656175,0.5,,,LYS,11,,Non-essential,77.0
GRIN2B,0.328700207889898,963,0.2268907561118565,0.4550844945152683,0.0948030997944013,0.5,,,LYS,14,,Non-essential,60.7
HYAL2,0.3286808092081541,964,0.302521008149142,0.2339163949006818,0.0113363909536612,0.5,,,LYS,5,,Non-essential,91.0
SLC6A19,0.3286272171793896,965,0.2605042014617612,0.2182626741772902,0.0477431598924561,0.5,,,LYS,8,,Non-essential,90.0
P2RY1,0.3284816285879195,966,0.2436974787868088,0.3147346575748591,0.0245516368812272,0.5,,,LYS,8,,Non-essential,85.3
CD244,0.3284595316047005,967,0.2773109241367135,0.4397272457752741,0.0104317570773367,0.5,,,LYS,2,,Non-essential,71.1
OR6C6,0.32824514861423,968,0.2605042014617612,0.0972428105544025,0.0703526806895461,0.5,,,LYS,11,,Context-dependent,89.7
TMED7,0.3282076499726357,969,0.3277310921615705,0.2761932997331752,0.0051810849280404,0.5,,,LYS,3,,Non-essential,84.2
SLC23A1,0.3281890601392264,970,0.2773109241367135,0.2713311592054551,0.0249754863197849,0.5,,,LYS,2,,Non-essential,81.8
ART3,0.3281485874844292,971,0.2184873947743803,0.4470204565668543,0.0281132373873161,0.5,,,LYS,7,,Non-essential,74.0
EDAR,0.3281072279368586,972,0.352941176173999,0.3213163356062852,0.0420433338605092,0.5,,,LYS,7,,Non-essential,66.6
EPHA1,0.3280872115807948,973,0.3445378148365229,0.2007708271568336,0.0414929622014866,0.5,,,LYS,6,,Non-essential,80.4
TMEM87A,0.3280853032514308,974,0.3109243694866181,0.1055440260895345,0.2417270283093468,0.5,,,LYS,13,,Non-essential,71.7
PRPH2,0.3279743104280939,975,0.2436974787868088,0.3109991105840498,0.0187505930729084,0.5,,,LYS,2,,Non-essential,87.0
OR10A3,0.3279125617341772,976,0.2605042014617612,0.2210495108212273,0.0463830460224577,0.5,,,LYS,10,,Non-essential,88.3
PLVAP,0.3278898918643449,977,0.2773109241367135,0.3002075303883783,0.0091032737624545,0.5,,,LYS,2,,Non-essential,81.7
SLC26A9,0.3278742382795964,978,0.2773109241367135,0.2764897717165727,0.0352427645105171,0.5,,,LYS,4,,Non-essential,79.9
SDC1,0.3278412698690554,979,0.7815126043852836,0.0,0.0018155938636723,0.5,,,,0,,Non-essential,55.2
GPR27,0.3277963667324532,980,0.2857142854741897,0.2608360509931811,0.1005029258263482,0.5,,,LYS,8,,Non-essential,78.7
NMUR2,0.3277582423243314,981,0.2773109241367135,0.2777349540468425,0.0669176024039221,0.5,,,LYS,9,,Non-essential,80.0
SCNN1B,0.3277269404680898,982,0.2268907561118565,0.3477023421286688,0.0348189150719595,0.5,,,LYS,8,,Non-essential,82.5
SLC44A1,0.3277168303906674,983,0.3109243694866181,0.209012748295286,0.0304159417997785,0.5,,,LYS,5,,Non-essential,83.4
GPR12,0.3276936056502607,984,0.2100840334369042,0.3176993774088348,0.0686636090463387,0.5,,,LYS,10,,Non-essential,84.2
JAG1,0.3276805283359862,985,0.2436974787868088,0.3683960865698191,0.0428847066266012,0.5,,,LYS,8,,Non-essential,73.1
CD22,0.3275346833810524,986,0.2352941174493327,0.3715386895938333,0.0040170804997627,0.5,,,LYS,4,,Non-essential,79.4
SLC12A4,0.3274263945213305,987,0.1848739494244757,0.3501927067892084,0.0693468290368496,0.5,,,LYS,9,,Non-essential,81.6
IL18RAP,0.3273674486285164,988,0.252100840124285,0.3328194485621108,0.0413917444251146,0.5,,,LYS,10,,Non-essential,77.8
SLC39A10,0.3273470831317439,989,0.3109243694866181,0.3276015416543136,0.0454784121461331,0.5,,,LYS,2,,Context-dependent,58.9
KEL,0.3273206041280482,990,0.252100840124285,0.2509931811443818,0.0474837893405029,0.5,,,LYS,4,,Non-essential,87.4
ADORA1,0.3271715928949078,991,0.2857142854741897,0.1959086866291135,0.0478064210026886,0.5,,,LYS,8,,Non-essential,92.4
SDK2,0.3271425283767808,992,0.2857142854741897,0.2739994070560332,0.0650703779851336,0.5,,,LYS,5,,Non-essential,72.8
FZD8,0.3270870823520904,993,0.2689075627992374,0.3411206640972428,0.0601802941641625,0.5,,,LYS,14,,Non-essential,74.5
FCGR2A,0.3269682637776914,994,0.3613445375114751,0.2856211088052179,0.0100395381938953,0.5,,,LYS,3,,Non-essential,76.9
OR51A7,0.3269322597631848,995,0.2605042014617612,0.2375926474948117,0.0364383994939111,0.5,,,LYS,3,,Non-essential,90.1
ANTXR2,0.3268453333145,996,0.1932773107619518,0.4849688704417432,0.0471611576783172,0.5,,,LYS,11,,Non-essential,71.8
CD8B,0.3266647133580661,997,0.3613445375114751,0.2199822116809961,0.0081606832199905,0.5,,,LYS,4,,Non-essential,82.0
CD163,0.3266607530351357,998,0.2352941174493327,0.3175807886154758,0.058105329748537,0.5,,,LYS,12,,Non-essential,77.5
SLC5A1,0.3265884490304555,999,0.3949579828613799,0.1093388674770234,0.0249058990985291,0.5,,,LYS,6,,Non-essential,84.4
MDGA2,0.3264768244489595,1000,0.2605042014617612,0.2812926178476134,0.0149612525699826,0.5,,,LYS,4,,Non-essential,84.8
PCDHGA8,0.3263802513096775,1001,0.2605042014617612,0.3774088348651052,0.0103621698560809,0.5,,,LYS,1,,Non-essential,73.6
HLA-DQA2,0.3262407469660192,1002,0.4705882348986654,0.0203972724577527,0.0100711687490115,0.5,,,TYR,4,,Non-essential,88.7
VSTM1,0.3261565489308642,1003,0.2689075627992374,0.4129854728728134,0.0036628182824608,0.5,,,LYS,4,,Non-essential,76.2
SLC4A4,0.326033339064981,1004,0.252100840124285,0.3643640675956122,0.0546765775739364,0.5,,,LYS,8,,Non-essential,70.5
SLC5A3,0.3258900230525463,1005,0.2857142854741897,0.2288763711829232,0.078930887237071,0.5,,,LYS,16,,Non-essential,78.7
ADCY7,0.3258851455918381,1006,0.2605042014617612,0.264512303587311,0.0967831725446781,0.5,,,LYS,7,,Non-essential,77.3
MUC21,0.3258080952799438,1007,0.1932773107619518,0.4291728431663207,0.0157709947809584,0.5,,,LYS,1,,Non-essential,75.5
FLT4,0.3258045826566281,1008,0.1932773107619518,0.3288467239845834,0.1390795508461173,0.5,,,LYS,20,,Non-essential,72.4
BTLA,0.3257651215808997,1009,0.2773109241367135,0.4882893566557959,0.0023975960778111,0.5,,,LYS,6,,Non-essential,67.2
CCR9,0.3256135843632466,1010,0.2605042014617612,0.2291728431663207,0.0687648268227107,0.5,,,LYS,12,,Non-essential,83.5
LTB4R,0.3255629240942819,1011,0.1848739494244757,0.3353691076193299,0.082853076071485,0.5,,,LYS,13,,Non-essential,81.4
IL1RL1,0.3255586492202383,1012,0.1932773107619518,0.3747998814112066,0.0308967262375454,0.5,,,LYS,10,,Non-essential,81.9
SLC5A11,0.3254931652357159,1013,0.252100840124285,0.2680699673880818,0.0582698086351415,0.5,,,LYS,16,,Non-essential,81.8
NFAM1,0.3253701782361599,1014,0.3445378148365229,0.3484138748888229,0.0022647477463229,0.5,,,LYS,5,,Non-essential,72.4
ENPP1,0.3253355661595949,1015,0.2605042014617612,0.2441150311295582,0.0354325478412146,0.5,,,LYS,10,,Non-essential,90.7
PRSS21,0.3252450183032477,1016,0.3193277308240944,0.2394900681885561,0.0145753597975644,0.5,,,LYS,5,,Non-essential,84.7
NCR3LG1,0.325145735634983,1017,0.2436974787868088,0.3967388081826267,0.0113680215087774,0.5,,,LYS,3,,Non-essential,77.6
CD79B,0.3250116424125074,1018,0.252100840124285,0.4403201897420694,0.0041119721651114,0.5,,,LYS,5,,Non-essential,75.4
LMBRD2,0.3249035955421213,1019,0.2773109241367135,0.2807589682774977,0.0531203542622173,0.5,,,LYS,10,,Non-essential,76.7
M6PR,0.3248925400554803,1020,0.302521008149142,0.2652831307441446,0.007028309346829,0.5,,,LYS,4,,Non-essential,84.8
IL17RC,0.3248149089376118,1021,0.2184873947743803,0.3868366439371479,0.0356286572829353,0.5,,,LYS,10,,Non-essential,73.6
NPTN,0.3246570163278781,1022,0.2689075627992374,0.2960569226208123,0.0025937055195318,0.5,,,LYS,2,,Non-essential,86.5
PCDHGB1,0.3245794247897503,1023,0.2689075627992374,0.3517343611028757,0.007028309346829,0.5,,,LYS,5,,Non-essential,74.9
TRGC2,0.3245302404934926,1024,0.302521008149142,0.3660836050993181,0.0029163371817175,0.5,,,LYS,3,,No data,82.0
SLC6A15,0.3245184406577176,1025,0.2100840334369042,0.3092202786836643,0.0777668828087932,0.5,,,LYS,14,,Non-essential,79.7
RNF150,0.324514342450554,1026,0.1932773107619518,0.4375333530981322,0.0294417207021983,0.5,,,LYS,3,,Non-essential,75.2
SLC8A3,0.3245008593552498,1027,0.2352941174493327,0.2423361992291728,0.1470504507354104,0.5,,,LYS,7,,Non-essential,76.8
SELP,0.3243982811483068,1028,0.201680672099428,0.3385117106433442,0.0418788549739047,0.5,,,LYS,9,,Non-essential,79.9
FPR3,0.3243232618661628,1029,0.4705882348986654,0.0053364957011562,0.0395445200063261,0.5,,,TYR,4,,Non-essential,83.4
CACNG2,0.3242914940449299,1030,0.2605042014617612,0.4658167803142602,0.0180104380831883,0.5,,,LYS,7,,Non-essential,66.6
EPHA6,0.3241509470673145,1031,0.252100840124285,0.3016898903053661,0.04893879487585,0.5,,,LYS,7,,Non-essential,78.5
CALCR,0.3241315111762195,1032,0.2773109241367135,0.2523569522680106,0.0721619484421951,0.5,,,LYS,9,,Non-essential,78.7
GPRC5B,0.3240169268735521,1033,0.2100840334369042,0.426208123332345,0.0547714692392851,0.5,,,LYS,4,,Non-essential,74.4
AQP2,0.3239423022112397,1034,0.2605042014617612,0.2565075600355766,0.0180736991934208,0.5,,,LYS,5,,Non-essential,91.7
OR5H6,0.3237930440359065,1035,0.2605042014617612,0.2439964423361992,0.0468385260161315,0.5,,,LYS,9,,Non-essential,85.3
OR5AK3P,0.3236750998522549,1036,0.2605042014617612,0.2914912540764897,0.0382539933575834,0.5,,,LYS,7,,No data,87.9
