gene,rank,final_score,tsi_norm,pocket_norm,ldt_norm,ldt_score,n_pockets,n_nucleophiles,top_res_type,uniprot_id,tumor_median_log2,tumor_positive_rate,depmap_score,depmap_label,mean_plddt,plddt_below_70,plddt_below_50,enhanced_score,enhanced_rank,composite_primary,rank_primary,pu_score_v2,pu_score_v2_rank,maxITSI,best_cancer_ind,FC_best,P_tumor_best,pu_score_v3,pu_score_fused,pu_rank_fused,known_target
PSEN1,377,0.2648475281250627,0.3277310921615705,0.0905582792978016,0.3552920249036466,0.005992,21,5,LYS,P49768,4.881,1.0,-0.0549934651135261,Non-essential,72.1,39.2,27.0,0.3019684583069117,595,0.2914963722718018,572,0.4493227848303934,1047,0.439,Pancreatic,2.483,1.0,0.3844296316983141,0.5453074433656958,1125,0
ZDHHC5,155,0.2965682110993607,0.3277310921615705,0.0808476988771152,0.4707382152386599,0.007939,12,10,LYS,Q9C0B5,5.2,1.0,-0.0141194393966909,Non-essential,58.8,65.7,56.1,0.3019023607854935,596,0.2909447457293492,582,0.451769808150763,1034,0.3691,Pancreatic,2.088,1.0,0.4224818742668568,0.5716019417475728,1060,0
OR5W2,871,0.2243724934594938,0.2605042014617612,0.022508303020718,0.3780610732285798,0.006376,11,6,LYS,Q8NH69,-9.966,0.0,0.0211498495020601,Non-essential,91.0,4.5,1.0,0.3018188145739409,597,0.2879442297249768,630,0.0267774825786524,2449,0.0,AML,0.0,0.0,0.0210182741679711,0.005258899676375384,2460,0
KCNJ4,501,0.2535517240201347,0.252100840124285,0.1795982919500237,0.3294396679513786,0.005556,15,16,LYS,P48050,-5.012,0.134,-0.200918919975274,Non-essential,78.8,28.8,21.8,0.3016947840188503,598,0.2956746986163515,520,0.5852491882160468,525,1.0834,Thymoma,5.972,0.602,0.9106349683351296,0.9057443365695793,234,0
EMB,536,0.2512057101663414,0.3445378148365229,0.003820971058042,0.3741476430477319,0.00631,8,1,LYS,Q6PCB8,2.828,0.888,-0.0359568170506026,Non-essential,77.5,28.4,20.5,0.3016803887192265,599,0.2868714372721286,645,0.6240175243826348,419,1.3975,AML,7.781,1.0,0.5915735388147715,0.8207928802588997,444,0
PTPRN,272,0.2768867720097985,0.2689075627992374,0.0299920923612209,0.5344203972724577,0.009013,30,3,LYS,Q16849,-1.392,0.298,0.0427808256330878,Non-essential,65.5,48.6,39.8,0.3016207693881527,600,0.2881203740062138,626,0.8157436088599569,57,1.531,Pheochromocytoma,7.851,0.994,0.8236050461864551,0.9785598705501618,54,0
LRP5,633,0.2438143284214421,0.3193277308240944,0.0579788075280721,0.3289653127779424,0.005548,57,4,LYS,O75197,4.902,0.998,-0.1695733490946823,Non-essential,77.9,21.9,16.8,0.3016007358649366,601,0.2894996762413402,605,0.5030521052735254,809,0.4386,AML,2.54,0.977,0.6287404877637182,0.7621359223300971,589,0
OR4Q2,649,0.2430821601763148,0.2605042014617612,0.0138984659180768,0.4490364660539578,0.007573,15,5,LYS,P0C623,-9.966,0.0,,No data,87.8,5.4,3.5,0.3015102035046251,602,0.3022051268005289,427,0.0256479536646616,2469,0.0,AML,0.0,0.0,0.0210976280198248,0.0024271844660194164,2467,0
SLC18A2,565,0.2487387631923793,0.2436974787868088,0.0618630396963466,0.4423361992291728,0.00746,21,10,LYS,Q05940,-2.548,0.159,0.0269325941168422,Non-essential,77.7,24.9,18.7,0.3014439273067629,603,0.2895370792915802,602,0.6952565338901415,237,2.1844,Pheochromocytoma,10.887,0.983,0.7395959078289133,0.9263754045307443,183,0
ATP1A4,840,0.2273748632208919,0.2436974787868088,0.0744330222995413,0.3585532167210198,0.006047,46,12,LYS,Q13733,-3.816,0.116,-0.0596261600323457,Non-essential,87.5,7.1,2.3,0.3014406773305234,604,0.2901623284455004,592,0.2998440225692886,1690,0.5567,DLBCL,3.48,0.66,0.3984941597602219,0.4150485436893204,1447,0
OR6C4,848,0.2265241441069988,0.2605042014617612,0.0584975486319784,0.3492439964423361,0.00589,15,10,LYS,Q8NGE1,-9.966,0.0,-0.0708232937067096,Non-essential,89.5,6.8,1.6,0.301311856780195,605,0.2892367342117939,611,0.0296007730926447,2432,0.0,AML,0.0,0.0,0.0263056728492348,0.021844660194174748,2419,0
OR7G2,1082,0.2050075971208314,0.2605042014617612,0.0143476198007275,0.3216721019863622,0.005425,22,8,LYS,Q8NG99,-9.966,0.001,-0.3412515978564129,Context-dependent,85.8,9.0,4.9,0.3011814009583888,606,0.2668987819484252,906,0.0405850165733681,2364,0.0423,Ovarian,4.392,0.01,0.0821525127694335,0.11165048543689315,2197,0
OR9I1,851,0.2262283825685629,0.2605042014617612,0.0657535979756444,0.3410020753038837,0.005751,16,12,LYS,Q8NGQ6,-9.966,0.0,-0.0417804494168727,Non-essential,89.6,6.7,1.0,0.3011653888314984,607,0.2894530687302806,607,0.0314145001631741,2425,0.0,AML,0.0,0.0,0.0343589612740942,0.044093851132686046,2364,0
SLC9A6,410,0.2620847127049096,0.2605042014617612,0.1030333702356476,0.4232434034983693,0.007138,38,11,LYS,Q92581,2.549,0.984,0.1097624452361851,Non-essential,70.6,36.8,22.8,0.3009456639451207,608,0.291097332456903,580,0.3423808318651343,1541,0.3873,Pancreatic,2.203,0.994,0.2206925157391246,0.32483818770226536,1670,0
CDH8,559,0.2494237179845196,0.2689075627992374,0.0223501502451368,0.4505188259709456,0.007598,17,3,LYS,P55286,-2.114,0.222,0.1506752341129036,Non-essential,77.3,26.5,20.3,0.3008348910337537,609,0.2869523985460105,643,0.3626704923672732,1446,0.5425,Lung Squamous,3.6,0.707,0.2533139283191012,0.3681229773462783,1563,0
GPRC5A,541,0.2504526893658124,0.4873949575736176,0.0092930570931519,0.1756892973613993,0.002963,13,2,LYS,Q8NFJ5,4.477,0.822,0.036872500195193,Non-essential,77.9,31.1,14.6,0.3007338237644039,610,0.2861984766190615,652,0.8731818165448515,23,1.2827,Pancreatic,7.192,0.96,0.8734365247956496,0.9931229773462783,18,0
ADAM9,548,0.2501397410030229,0.3193277308240944,0.0671453424007591,0.3408834865105247,0.005749,32,12,LYS,Q13443,5.154,0.995,0.0070061487272228,Non-essential,76.2,28.1,20.3,0.300671913016254,611,0.2890291801362919,616,0.5982184601725471,483,0.6991,Cholangiocarcinoma,3.955,1.0,0.6240864592898114,0.8240291262135923,436,0
OR2D3,808,0.2313497743655024,0.2605042014617612,0.029637830143919,0.3941891491254076,0.006648,19,8,LYS,Q8NGH3,-9.966,0.0,0.0612794913319366,Non-essential,86.9,11.5,7.0,0.3006332153289481,612,0.287115106836144,640,0.0403039507959267,2369,0.0,AML,0.0,0.029,0.0270111803299457,0.03478964401294493,2387,0
QSOX2,579,0.2478378769660745,0.2773109241367135,0.0748189150719595,0.3815594426326711,0.006435,27,12,LYS,Q6ZRP7,2.687,0.997,-0.0822955072882075,Non-essential,79.3,25.6,21.1,0.3005534128740074,613,0.2892943586276054,610,0.3913214507309005,1318,0.277,Sarcoma,1.567,1.0,0.3910000694288684,0.4838187702265372,1277,0
SLC44A2,813,0.2310371910068117,0.2689075627992374,0.0470978965680847,0.3644826563889712,0.006147,34,8,LYS,Q8IWA5,6.347,1.0,-0.0797925284703726,Non-essential,83.5,11.5,3.1,0.3005127852189971,614,0.2878676800474013,631,0.6446809219509804,356,0.7256,Cholangiocarcinoma,4.105,1.0,0.7007602420160117,0.8871359223300971,280,0
PTPRA,613,0.2449400032426132,0.2689075627992374,0.0461236754705045,0.4117995849392232,0.006945,34,7,LYS,P18433,5.225,1.0,0.0386206049261059,Non-essential,81.5,23.1,21.8,0.300498462082165,615,0.2878046458556902,633,0.4847670248427354,886,0.422,Sarcoma,2.387,1.0,0.4339950234075088,0.6092233009708738,967,0
PLA2R1,605,0.2453770415408379,0.2100840334369042,0.113560018978333,0.4242514082419211,0.007155,77,23,LYS,Q13018,1.357,0.774,-0.0340637045672113,Non-essential,78.8,22.7,9.2,0.30028226850798,616,0.2909602694568967,581,0.5489556768061213,634,0.6966,Pancreatic,3.996,0.955,0.5880896049624228,0.772653721682848,563,0
GPR101,361,0.2663968043496839,0.2605042014617612,0.1716020876166376,0.3690483249332938,0.006224,19,16,LYS,Q96P66,-9.966,0.002,-0.0319835520667513,Non-essential,68.8,41.1,31.7,0.3002390736490993,617,0.2938191780299311,548,0.1365814411431108,2092,0.0,AML,0.0,0.0,0.0778912412776693,0.15736245954692551,2084,0
RXFP2,621,0.2442098653307778,0.2605042014617612,0.0527597659338921,0.4139341832196857,0.006981,31,8,LYS,Q8WXD0,-9.966,0.003,0.1058959041696257,Non-essential,81.0,22.7,9.5,0.3001499578000108,618,0.2877879460967054,634,0.4227948659667659,1158,1.8795,AML,8.94,0.364,0.2656468105952799,0.43203883495145634,1405,0
ADAM29,549,0.250126373324995,0.2605042014617612,0.0363118772734461,0.4501037651941891,0.007591,37,8,LYS,Q9UKF5,-6.506,0.009,0.0981658765950387,Non-essential,77.1,27.7,20.7,0.3000803811285252,619,0.2868959749921975,644,0.3924576656793579,1312,0.291,DLBCL,4.56,0.128,0.2575210282580448,0.39684466019417475,1492,0
SLC34A2,568,0.2485483192780642,0.5126050415860463,0.0379946228056302,0.1070263860065223,0.001805,37,2,LYS,O95436,0.215,0.512,0.0653869735994675,Non-essential,72.9,30.7,21.6,0.2999670167581543,620,0.2868667478984358,646,0.9098078603799564,4,2.2004,Uterine,8.77,0.972,0.9132662535415428,0.9991909385113269,3,0
TARM1,678,0.2410960092580558,0.2605042014617612,0.0025937055195318,0.4537207233916394,0.007652,8,5,LYS,B6A8C7,-9.966,0.001,-0.0140787953605869,Non-essential,84.4,20.3,6.6,0.2999550777394092,621,0.2850847630153857,662,0.1049091282962939,2142,0.4251,AML,3.639,0.202,0.0331034997352696,0.11205501618122982,2196,0
SMO,400,0.2627533256175839,0.3277310921615705,0.055353471453424,0.3835161577230951,0.006468,27,8,LYS,Q99835,3.291,0.938,-0.0825648514121576,Non-essential,72.7,39.5,28.0,0.2999232895506795,622,0.2876909631233506,636,0.4281401205807881,1136,0.5548,Sarcoma,3.301,0.921,0.2933553085707782,0.4526699029126213,1354,0
TRHDE,725,0.2377681695294552,0.2268907561118565,0.162853076071485,0.3271864808775571,0.005518,52,20,LYS,Q9UKU6,-3.308,0.155,-0.0582900096853329,Non-essential,84.6,17.0,11.8,0.2999216538764103,623,0.2930643076799845,556,0.294519575959744,1716,0.4082,Pheochromocytoma,3.849,0.551,0.3362716879946431,0.3705501618122977,1557,0
OR52N1,878,0.2236229708365903,0.2605042014617612,0.0727819073224735,0.3252890601838126,0.005486,10,7,LYS,Q8NH53,-9.966,0.0,0.068120265475158,Non-essential,89.2,5.9,2.2,0.299794212388188,624,0.2884333077543116,622,0.0755961774450687,2191,0.3771,AML,5.931,0.064,0.0626822525137724,0.13632686084142398,2136,0
ACVR2B,720,0.2381379324936664,0.2941176468116659,0.0350782856239127,0.3665579602727541,0.006182,18,6,LYS,Q13705,0.567,0.738,0.0544517310128429,Non-essential,83.3,18.6,14.6,0.2997502378582498,625,0.2865041521394454,650,0.2587213964834418,1823,0.2725,Melanoma,1.707,0.889,0.2773271495444607,0.29935275080906154,1733,0
SLC32A1,573,0.248263303057759,0.2605042014617612,0.0211481891507195,0.4590572190927957,0.007742,19,8,LYS,Q9H598,-9.966,0.048,-0.0338392775630482,Non-essential,78.1,26.5,19.6,0.2997278225724952,626,0.2857852320300312,656,0.4073341906973757,1240,1.2223,Pheochromocytoma,7.418,0.33,0.2927880202074778,0.43365695792880254,1401,0
DSC3,524,0.2515453161281255,0.3361344534990467,0.0479392693341768,0.3423658464275125,0.005774,33,12,LYS,Q14574,-1.831,0.377,0.0423607420634576,Non-essential,75.2,30.5,23.9,0.2997233376650887,627,0.2871203011317975,639,0.8571904666855329,29,2.7188,Head&Neck,10.233,0.994,0.8361205811789161,0.9854368932038835,37,0
FZD5,679,0.2410353040429441,0.352941176173999,0.0611165585956033,0.2717462199822116,0.004583,18,17,LYS,Q13467,1.82,0.844,-0.1116020064146463,Non-essential,81.6,22.1,14.5,0.2996451063053534,628,0.2877009342351335,635,0.5666760544689403,578,0.8666,Testicular,4.97,0.986,0.6260916172749462,0.80542071197411,482,0
GPR61,569,0.2484479596230393,0.252100840124285,0.0532468764826822,0.438778535428402,0.0074,17,8,LYS,Q9BZJ8,-2.178,0.109,-0.3920808490677829,Context-dependent,69.3,46.6,32.8,0.2996416470212708,629,0.2673039908454049,902,0.3872209461813117,1341,0.6761,Pheochromocytoma,4.007,0.955,0.5762140591364752,0.6080097087378641,970,0
DRD5,350,0.2676395703589036,0.2773109241367135,0.1071453424007591,0.415238659946635,0.007003,21,9,LYS,P21918,-6.506,0.016,0.1098424850691459,Non-essential,69.1,43.2,34.8,0.2994548240346982,630,0.2898120911547362,599,0.2629652676030584,1813,0.2612,Pheochromocytoma,4.673,0.125,0.1754815455241677,0.2431229773462783,1872,0
PTPRT,793,0.2327322962762368,0.252100840124285,0.0490083820971058,0.3906314853246368,0.006588,65,14,LYS,O14522,-4.035,0.218,-0.0624909732222382,Non-essential,83.6,13.8,10.2,0.2993452608989354,631,0.2867956800037907,648,0.3565134955648483,1475,1.4438,Thymoma,5.707,0.839,0.3806795186933189,0.44296116504854366,1378,0
CNTNAP4,738,0.236784852185666,0.2268907561118565,0.1777194369761189,0.3090423954936258,0.005212,63,27,LYS,Q9C0A0,-6.506,0.104,0.1324400212237197,Non-essential,83.4,16.8,10.4,0.2993022227565859,632,0.2931881946053919,555,0.3789905549661532,1375,0.5906,Pheochromocytoma,4.325,0.432,0.3398939855663591,0.4385113268608414,1389,0
DPP10,859,0.2253899960003663,0.2268907561118565,0.0302198323580578,0.4185591461606878,0.007059,41,6,LYS,Q8N608,-4.293,0.2,0.0455040922345853,Non-essential,90.4,7.4,5.3,0.2992065092688362,633,0.2857175008867391,658,0.2618420406929026,1816,1.0963,Mesothelioma,5.326,0.77,0.2189580828716296,0.2661812297734628,1815,0
OR5M8,925,0.2196662691560963,0.2605042014617612,0.012987505930729,0.3718944559739104,0.006272,20,8,LYS,Q8NGP6,-9.966,0.001,0.012727447550604,Non-essential,90.0,3.2,1.0,0.2991969609877762,634,0.2848463362843127,664,0.0391862976612361,2376,0.0,AML,0.0,0.0,0.0347774732435151,0.058252427184465994,2329,0
CD40LG,657,0.2421859861806493,0.2941176468116659,0.0081923137751067,0.4069374444115031,0.006863,7,1,LYS,P29965,-1.685,0.199,0.0730138322702626,Non-essential,82.6,22.6,8.8,0.2991236159307355,635,0.2845332316194908,671,0.2628610761274346,1814,0.6133,AML,5.294,0.543,0.2557751324765278,0.28721682847896435,1763,0
OR4P4,890,0.2226317999626206,0.2605042014617612,0.0145120986873319,0.3802549659057219,0.006413,10,4,LYS,Q8NGL7,-9.966,0.0,-0.0473353285531862,Non-essential,91.5,5.8,1.0,0.2990682366598798,636,0.2847938415942465,665,0.0263188257203806,2461,0.0,AML,0.0,0.0,0.0199894206500119,0.0016181229773463146,2469,0
HTR7,450,0.2579278787912529,0.2605042014617612,0.076666139490748,0.4357545211977467,0.007349,24,13,LYS,P34969,-2.466,0.133,-0.1416332184735882,Non-essential,73.3,35.3,25.1,0.2989816356837401,637,0.2878149426582775,632,0.4229205999450082,1157,0.5727,Head&Neck,3.796,0.708,0.5120673559875412,0.6055825242718447,976,0
GPR34,587,0.2469324495560697,0.3109243694866181,0.0399683694448837,0.3685739697598577,0.006216,17,11,LYS,Q9UPC5,1.444,0.794,0.0310529773890656,Non-essential,77.5,27.0,20.2,0.2989591141215016,638,0.2859575325937458,654,0.421351924357606,1169,0.8076,Glioblastoma,4.497,1.0,0.4500179372352856,0.5602750809061489,1088,0
TMEM8B,706,0.2391538238787786,0.2100840334369042,0.0166819547683061,0.5003854135784168,0.008439,27,1,LYS,A6NDV4,3.189,0.989,0.0345980889927194,Non-essential,80.8,18.9,14.6,0.2988962537895972,639,0.2847303515280125,669,0.3205689610983059,1626,0.3383,Kidney Chromophobe,1.913,1.0,0.3029999631669973,0.36690938511326865,1566,0
CADM1,595,0.2460050710267387,0.3613445375114751,0.0193389213980705,0.3188852653424251,0.005378,9,3,LYS,Q9BY67,3.854,0.956,-0.0012060204990154,Non-essential,80.6,27.4,19.5,0.2986266348141402,640,0.2845935808840437,670,0.6324588124325259,392,0.502,DLBCL,2.986,0.936,0.7411655043376263,0.8984627831715211,252,0
LRRN1,713,0.2387515127485104,0.2941176468116659,0.0241973746639253,0.3794841387488882,0.0064,29,3,LYS,Q6UXK5,0.591,0.557,0.1140930750235729,Non-essential,82.0,20.3,15.2,0.2985615547372864,641,0.2847714234704827,667,0.3615940643704627,1454,0.559,Low Grade Glioma,2.958,1.0,0.3071989120279124,0.40453074433656955,1473,0
ENPEP,883,0.2231654036746931,0.2773109241367135,0.0663988613000158,0.3077379187666765,0.00519,41,12,LYS,Q07075,0.964,0.724,-0.0696471675681009,Non-essential,93.5,7.1,5.3,0.2984930184645228,642,0.2868129615295236,647,0.492478557734725,859,0.6533,Glioblastoma,3.694,0.969,0.6244149483786466,0.7463592233009708,628,0
OR51A4,904,0.2213940171004267,0.2605042014617612,0.0515957615056144,0.3390453602134598,0.005718,20,4,LYS,Q8NGJ6,-9.966,0.0,0.1095106585652829,Non-essential,88.9,5.4,2.6,0.298436750941385,643,0.2860165390166657,653,0.0293370453376264,2433,0.0,AML,0.0,0.0,0.0202860403842279,0.005663430420711935,2459,0
GPR37,233,0.2818414235592112,0.3277310921615705,0.1142369128578206,0.3882597094574562,0.006548,15,18,LYS,O15354,0.016,0.503,0.1561451863444964,Non-essential,61.9,56.9,44.9,0.2984300378353689,644,0.2891418834782599,614,0.525681514573802,719,0.9277,Uveal Melanoma,4.853,0.975,0.4672468087586934,0.6739482200647249,807,0
P2RX4,915,0.2208084737662129,0.3361344534990467,0.0144425114660762,0.273406463089238,0.004611,19,4,LYS,Q99571,4.496,1.0,-0.1465464517866443,Non-essential,89.3,6.2,0.5,0.2984093023634949,645,0.2841314279367987,678,0.312246823169528,1655,0.7161,Sarcoma,4.051,1.0,0.2579250227631016,0.3236245954692557,1673,0
LRRTM3,447,0.258252775144254,0.1932773107619518,0.123922188834414,0.4792173139638304,0.008082,20,20,LYS,Q86VH5,-9.966,0.089,0.0351122530727761,Non-essential,73.7,35.1,30.1,0.2983319344662442,646,0.2895280439079649,603,0.3686447808545538,1418,0.5925,Low Grade Glioma,1.699,0.986,0.5116790272730826,0.5501618122977346,1113,0
EPHA4,778,0.2339835846770426,0.2100840334369042,0.0347872845168432,0.4650459531574265,0.007843,31,5,LYS,P54764,1.84,0.828,0.0731153623945297,Non-essential,83.5,15.2,10.0,0.2982877211214839,647,0.285027085347326,663,0.2202146359425913,1931,0.6434,Pancreatic,3.687,0.972,0.1637188735238183,0.21682847896440127,1937,0
ALCAM,822,0.2299055883350326,0.3697478988489514,0.0022014866360904,0.2711532760154165,0.004573,13,4,LYS,Q13740,4.698,0.985,-0.0402522486837014,Non-essential,85.9,14.6,11.1,0.2981504552600097,648,0.2832605295918142,691,0.4966261462906376,835,0.9641,Sarcoma,5.542,0.984,0.4459225029734283,0.6322815533980582,910,0
EFNA2,574,0.2482597041479037,0.5714285709483794,0.0061553060256207,0.0594722798695523,0.001003,8,1,TYR,O43921,-3.047,0.265,-0.0852669201910085,Non-essential,79.9,33.3,15.0,0.298106896305726,649,0.283414661607007,688,0.8588457431986134,28,3.4165,Stomach,12.575,0.815,0.6351109902581269,0.9223300970873787,193,0
MUSK,537,0.2509789085457882,0.252100840124285,0.0572955875375612,0.443166320782686,0.007474,39,15,LYS,O15146,-5.574,0.015,0.0408937951552393,Non-essential,76.5,30.3,16.2,0.2980507711235616,650,0.2859155505004396,655,0.1977805666630911,1986,0.018,DLBCL,3.161,0.021,0.1560629597554063,0.20428802588996764,1968,0
LEPR,360,0.2669168873451488,0.1848739494244757,0.1214929622014866,0.5217313963830418,0.008799,31,20,LYS,P48357,1.171,0.794,-0.0784623422723861,Non-essential,66.0,42.5,32.8,0.2980119719446986,651,0.2890866200547729,615,0.3574378566679633,1468,0.3769,Pancreatic,2.274,0.938,0.3406191027058895,0.4227346278317152,1428,0
FASLG,551,0.2500156765490641,0.3361344534990467,0.0248742685434129,0.3603320486214052,0.006077,4,5,LYS,P48023,-1.685,0.209,0.0272655583306378,Non-essential,80.2,31.0,13.9,0.2979486380158709,652,0.2841923514430415,677,0.4647844239417628,978,0.7776,Testicular,5.032,0.578,0.4521519848062432,0.602346278317152,984,0
CHRM2,390,0.2637192950695049,0.2352941174493327,0.0507227581844061,0.5146160687815,0.008679,16,10,LYS,P08172,-9.966,0.034,0.0589977220381065,Non-essential,72.1,40.8,32.0,0.297887647848743,653,0.2854237857579633,661,0.2087587617938367,1959,0.1142,Sarcoma,3.459,0.119,0.1655837595633564,0.21278317152103565,1947,0
KITLG,376,0.2648585835833603,0.302521008149142,0.0120828720544045,0.4674177290246071,0.007883,11,8,LYS,P21583,2.77,0.895,0.0992175488890934,Non-essential,71.9,42.9,18.7,0.2978575031219526,654,0.2834616467246728,687,0.2878898925024602,1738,0.5071,Pancreatic,2.859,0.972,0.2510242539689453,0.2969255663430421,1739,0
OR5AC1,721,0.2380593009813767,0.2605042014617612,0.047970899889293,0.3982211680996145,0.006716,11,12,LYS,P0C628,-9.966,0.0,,No data,90.7,4.9,1.3,0.2978244875088432,655,0.3002230325033079,452,0.026659571804377,2453,0.0,AML,0.0,0.0,0.0225130109027238,0.006472491909385147,2457,0
DPEP2,607,0.2453074413256609,0.2689075627992374,0.0105266487426854,0.4486214052772012,0.007566,15,5,LYS,Q9H4A9,0.679,0.681,-0.0796061222986866,Non-essential,82.7,26.1,22.0,0.2978046604847048,656,0.283330992921839,689,0.3521861464159442,1501,0.5699,Pancreatic,3.544,0.91,0.4750894686694719,0.5016181229773462,1233,0
TREM2,505,0.2531098505188093,0.6302521003107125,0.0008730033212082,0.0024903646605395,4.2e-05,3,3,LYS,Q9NZC2,3.69,0.959,0.0171853504512923,Non-essential,76.8,38.7,21.7,0.2977290771041863,657,0.2827727272702467,698,0.6354478111876005,383,1.411,Sarcoma,8.079,0.94,0.410206621302879,0.709546925566343,719,0
KLRC2,404,0.2624496326264599,0.2773109241367135,0.0050545627075755,0.5000296471983396,0.008433,3,2,LYS,P26717,-2.114,0.182,-0.0025677030240661,Non-essential,73.5,40.7,32.0,0.2976298759243285,658,0.2828826040597073,697,0.3817201087633047,1366,0.8232,Low Grade Glioma,4.474,0.901,0.3177193716265484,0.43042071197411,1409,0
SV2B,742,0.236368775442606,0.2268907561118565,0.1766882808793294,0.3086866291135487,0.005206,29,25,LYS,Q7L1I2,-2.315,0.189,0.1200187939506446,Non-essential,82.0,18.2,8.1,0.2975554921373693,659,0.2913899061813357,575,0.4790026138411605,911,0.5647,Pheochromocytoma,3.627,0.824,0.5478131727680312,0.6889158576051779,770,0
OR4E2,909,0.2211182624273123,0.2605042014617612,0.0092297959829195,0.3804921434924399,0.006417,11,4,LYS,Q8NGC2,-9.966,0.0,-0.0388709808298311,Non-essential,88.6,6.1,1.3,0.2975069553804563,660,0.2829684451796023,696,0.0372151331719117,2390,0.0,AML,0.0,0.0,0.0224732733684703,0.016990291262135915,2431,0
